subject,slug,boundary_body
CHEMISTRY,有关物质的熔-沸点-解答下列问题,本项梳理影响物质熔、沸点的因素：分子间作用力与氢键；能形成分子间氢键的分子，其熔、沸点高于结构与相对分子质量相近而不能形成氢键的物质；分子内氢键的作用还需与分子间氢键区分。
CHEMISTRY,配位键,本项梳理配位键的概念：由一方微粒单方面提供孤电子对、另一方提供空轨道形成的特殊共价键，实质仍是共用电子对；包含配位键在化学式中的特殊表示，并用于解释氯化铝等缺电子化合物形成二聚体的结构。
CHEMISTRY,配位化合物,本项梳理配合物的概念与组成：中心离子（或原子，常为过渡金属阳离子）与配体（阴离子或中性分子）以配位键结合构成内界，再与外界组成配合物；重点是中心微粒、配位原子与配位数的确定，并包含用硫酸铜与氨水制备配合物的实验。
CHEMISTRY,v2o5常用作so2转化为so3的催化剂,本项围绕工业上二氧化硫催化氧化为三氧化硫（以 V2O5 为催化剂）梳理 SO2 与 SO3 的分子结构：中心原子的价层电子对数、空间构型与杂化轨道类型；气态 SO3 单分子与三聚体环状结构中硫的杂化状态不同。
CHEMISTRY,配位键和配合物,本项综合梳理配合物的组成与规则：配合物可能没有外界，也可能含多种配体；配位数是配体中与中心微粒成键的配位原子总数，单齿配体时等于配体数，双齿配体时为其两倍；同种金属形成配位键时，配位原子电负性越小，配位键越稳定。
CHEMISTRY,分子-离子-的空间结构判断易混易错点,本项梳理空间结构判断的易混点：VSEPR 模型描述价层电子对（含孤电子对）的空间排布，中心原子有孤电子对时则不一致；杂化轨道只用于成 σ 键或容纳孤对，π 键电子对不计入其中；四原子、五原子分子的构型也未必是平面三角形、三角锥形或正四面体。
CHEMISTRY,有关分子的性质的易混易错点,本项梳理分子性质方面的易混点：稳定性指化学性质，由化学键强弱决定，与分子间作用力、氢键无关；范德华力与分子间氢键影响熔、沸点等物理性质；组成结构相似的物质相对分子质量越大熔沸点越高，但形成氢键的物质可能打破该规律；氢键具有方向性与饱和性。
CHEMISTRY,有关配合物的易混易错点,本项梳理配合物的易混点：判断中心离子与配体时要考虑配体是否带电荷（如卤素离子作配体而非原子）；结构示意图中配位原子必须与中心微粒直接相连；配位数是与中心微粒成键的配位原子总数；含配位键的化合物不一定是配合物，配合物也不一定都很稳定。
CHEMISTRY,分子-或离子-空间结构的判断,本项梳理分子（或离子）空间结构判断的一般流程：先求中心原子价层电子对数、判断杂化类型，再数 σ 键数目与孤电子对数，最后按 VSEPR 模型确定空间结构；包含由球棍模型推断微粒构型的情形。
CHEMISTRY,自发反应,本项梳理自发反应的概念与判断：自发反应是在一定条件下无需外力驱动就能向某一方向进行的反应；具有方向性，若正向自发则逆向一定不自发；判断依据不是是否需要反应条件，而是是否需要施加外力；自发反应可用来完成有用功，非自发过程的进行需借助外能。
CHEMISTRY,熵和熵变的含义,本项梳理熵与熵变的含义：熵是度量体系混乱度的物理量，熵值越大混乱度越大；同一物质同条件下气态熵大于液态、液态大于固态；熵变等于生成物与反应物熵值之差，熵变越大越有利于反应向该方向自发进行。
CHEMISTRY,合成氨反应的特点,本项梳理合成氨反应的主要特点：可逆反应，正反应气体体积减小，放热且熵减；结合 298 K 的焓变与熵变数据可判断常温下反应能自发进行，属于低温自发、高温不自发的情形。
CHEMISTRY,工业合成氨的适宜条件,本项梳理工业合成氨适宜条件的选择及其理由：从平衡移动看，低温、高压利于合成氨；实际选择还要兼顾反应速率、催化剂的活性以及设备与能耗成本，需要在温度、压强、浓度与产物分离等条件之间权衡。
CHEMISTRY,平衡类问题需考虑的几个方面,本项梳理工业生产综合平衡题需考虑的分析方面：原料来源与杂质对平衡的影响、原料的循环利用、产物的污染处理、产物酸碱性对反应的影响、压强对平衡的影响，以及条件改变对多平衡体系的影响，是对平衡问题所涉工程因素的系统梳理。
CHEMISTRY,乙烯是石油化工最基本的原料之一,本项梳理乙烷脱氢制乙烯的条件调控：该反应吸热，升温可提高平衡转化率；引入氧气可降低反应温度、减少积碳，但为避免乙烯被过度氧化，需选择优先促进主反应活化的催化剂；还包含温度对产物组成与转化率的影响分析。
CHEMISTRY,含量-或转化率-时间-温度-压强-图像,本项梳理不同温度或压强下含量（或转化率）-时间图像的判读方法：用「先拐先平」判断温度或压强的相对大小，再结合平衡位置推断反应热效应与气体化学计量数的关系，即「定一议二」的思路。
CHEMISTRY,常规图像解题分析,本项梳理化学反应速率与平衡图像题的一般解题流程：一看图，弄清坐标轴所代表的量、曲线走势、起点、转折点、交点与辅助线的含义；二想规律，从影响速率与平衡的外因角度分析变化本质；三作判断，逐条核对条件与结论是否一致。
CHEMISTRY,工业生产中的速率和平衡图像,本项梳理工业生产中的速率与平衡图像：改变投料比会影响各反应物转化率（增大一种，另一种转化率升高而自身降低），按计量数之比投料时产物平衡含量最大；还包含转化率、产率随温度、压强与催化剂变化的曲线判读，注意平衡常数只随温度改变。
CHEMISTRY,以fe3o4为原料炼铁-主要发生如下反应,本项以四氧化三铁为中心梳理气体还原的平衡体系：Fe3O4 可被 CO 逐步还原为 FeO 与 Fe，两反应相互影响及 CO 体积分数-温度曲线为重点；还含氨催化氧化生成 NO 与 N2 的竞争分析，以及 Fe3O4 溶于氧化性、还原性酸。
CHEMISTRY,一种新型煤气化燃烧集成制氢发生的主要反应如下,本项梳理多重平衡体系的分析与计算方法，以煤气化燃烧集成制氢中碳与水蒸气、一氧化碳与水蒸气、氧化钙吸收二氧化碳等多个耦合反应为背景：由其他反应方程式的线性组合确定某反应的焓变、判断熵变符号，并选择提高某反应物转化率的措施。
CHEMISTRY,甲烷,本项梳理甲烷的分子结构与其参与的反应类型，属于脂肪烃的基础内容，重点是甲烷分子的结构特点与其典型反应的特征。
CHEMISTRY,取代反应,本项梳理取代反应的概念及其与加成、加聚反应的区分，重点是以甲烷与氯气为反应物的取代反应：甲烷分子中的氢原子被氯原子逐步替换，同时生成多种氯代物与氯化氢，取代分步进行。
CHEMISTRY,同系物,本项梳理同系物的概念与判定要点：同系物是结构相似、分子组成上相差一个或若干个 CH2 原子团的同类型有机化合物，化学性质相似；判断分两步，先确认结构相似、同系关系，再确认分子组成之差；还要与同分异构体等易混概念区分。
CHEMISTRY,同分异构体,同分异构体是分子式相同而结构不同的化合物，类型包括链异构、位置异构、官能团异构及顺反异构；计数时可借助换元法简化位置异构的判断，并注意顺反异构成立所需的前提条件。
CHEMISTRY,加成反应,加成反应是不饱和键两端的原子与其他原子或原子团直接结合生成新物质的反应，主要涉及烯烃、炔烃与氢气、卤素、卤化氢及水的加成，并延伸认识不饱和烃的加聚反应。
CHEMISTRY,聚合反应,聚合反应是由含不饱和键的小分子单体相互结合形成合成高分子的反应，可进一步认识加聚与缩聚的区别；其产物是以共价键连接的有机高分子，不同于水泥等无机材料。
CHEMISTRY,酯化反应,酯化反应是羧酸与醇反应生成酯和水的反应，核心是断键规律，即羧酸脱去羟基、醇脱去氢；可用同位素标记验证断键位置，某些试剂的介入可改变酯化体系并帮助判断成酯方式。
CHEMISTRY,依据官能团分类,本节以官能团为分类标准，将有机物分为烃与烃的衍生物，理解官能团决定有机物化学性质的含义；注意区分基、官能团与原子团的概念差异，并体会同一物质可依据不同标准归入不同类别。
CHEMISTRY,含官能团的链状有机物命名,本节讨论含官能团链状有机物的系统命名，涵盖烯、炔、醇、醛、酸等类别，主链选取与编号须使官能团位次最小；卤代烃将卤素原子视为取代基处理，酯由相应羧酸与醇组合命名，聚合物则在单体名前加聚。
CHEMISTRY,苯的同系物的命名,苯的同系物命名有习惯法与系统法：习惯法按取代基相对位置称为邻间对某物；系统法以苯环为母体、侧链为取代基，编号使位次序列最小，序列相同时按取代基优先规则分配位置，并注意二甲苯等同分异构体的区分。
CHEMISTRY,有机物分子分子式的确定,确定有机物分子式分两步：先通过燃烧产物等定性定量分析推算各元素组成的最简整数比得到实验式，再用质谱法测相对分子质量以确定分子式；现代元素分析仪可高精度测定组成元素。
CHEMISTRY,同分异构现象和同分异构体,同分异构现象是指化合物分子式相同而结构不同的现象，具有该现象的化合物互为同分异构体；本节要求掌握同分异构体的分类与书写步骤，并了解常见的官能团异构类型及其与同系物的区别。
CHEMISTRY,有机物命名易错点,本节归纳有机物系统命名的高频错误：主链选取未包含官能团或长度不当、编号未使位次最小、支链顺序未先简后繁、连接符号用错；并理清烯炔醛酮酸酯、二三四、位次数字与甲乙丙丁四类用字各自指代的对象。
CHEMISTRY,有机物分子式和结构确定易混易错点,本节辨析结构测定手段的限度：元素分析仪只确定元素种类，质谱法只给出相对分子质量，红外光谱只能判断化学键与官能团类型而不能确定其数目和位置，核磁共振氢谱可推断氢的种类与数目之比，需多种手段配合。
