subject,slug,candidate,reason
MATH,求展开式中系数最大的项,求展开式中系数最大的项,以题面/指令开头（是题干不是名字）
MATH,求解几何体外接球的半径的思路,正三棱台的外接球（球心在上下底中心连线的延长线上）,超长（>24 字）
MATH,求解几何体外接球的半径的思路,正方体内“相切球列”的半径公比与表面积和,以虚词结尾（截断残片）
MATH,点-方法技巧-点拨解题方法-练一题通一类,定序问题方法二：先排非定序元素，定序元素仅 1 种排法,超长（>24 字）
MATH,点与圆的位置关系,判断点与圆位置关系的两种方法,以题面/指令开头（是题干不是名字）
MATH,点到直线的距离,已知距离求参数的逆用方法,以题面/指令开头（是题干不是名字）
MATH,点到直线的距离,解析几何三大距离公式,以题面/指令开头（是题干不是名字）
MATH,用向量法求异面直线所成角的一般步骤,"异面直线所成角的范围 (0, π/2]",含逗号/句末标点（是句子不是名字）
MATH,用向量法求异面直线所成角的一般步骤,求异面直线所成角的两种方法与平移三法,以题面/指令开头（是题干不是名字）
MATH,用向量法求解直线与平面所成角的方法,"平面与平面夹角的范围 [0, π/2] 及与二面角的区别",超长（>24 字）
MATH,用向量法求解直线与平面所成角的方法,求直线与平面所成角的两种方法,以题面/指令开头（是题干不是名字）
MATH,用向量法求解直线与平面所成角的方法,求离心率方法一：由条件列方程组求 a、c,以题面/指令开头（是题干不是名字）
MATH,用基向量表示指定向量的方法,用基底表示向量的方法,被 2 个节点同时 claim（全局互斥）
MATH,由sn求an的步骤,$S_n$ 是 $n$ 的二次函数时数列不一定是等差数列,超长（>24 字）
MATH,由前几项归纳数列通项的方法,求离心率方法二：齐次方程化为 e 的方程,以题面/指令开头（是题干不是名字）
MATH,由前几项归纳数列通项的方法,由 $a_n$ 与 $S_n$ 关系求通项的分段法,超长（>24 字）
MATH,由前几项归纳数列通项的方法,由 $a_n$ 与 $S_n$ 递推式求通项的“消 $n$”与“消 $S$”两思路,超长（>24 字）
MATH,由前几项归纳数列通项的方法,由 Sn 与 an 关系求通项的消 S 与消 n 两思路,超长（>24 字）
MATH,由前几项归纳数列通项的方法,由前 $n$ 项积求数列通项,含 LaTeX 定界符（是公式片段不是名字）
MATH,由图象确定y=Asin（ωx+φ）的解析式,解析式求得后的验证,以题面/指令开头（是题干不是名字）
MATH,百分位数,把数据排序后按 n×p% 定位求第 p 百分位数，或由频率分布直方图按面积求分位数。,超长（>24 字）
MATH,直线与圆的位置关系,判断直线与圆位置关系的三种方法,以题面/指令开头（是题干不是名字）
MATH,直线与圆的位置关系,判断直线与圆位置关系的两种方法,以题面/指令开头（是题干不是名字）
MATH,直线与圆的位置关系,已知弦中点求弦所在的直线方程,以题面/指令开头（是题干不是名字）
MATH,直线与平面垂直,线面垂直的性质定理,被 2 个节点同时 claim（全局互斥）
MATH,直线与平面所成角,方程解（交点）个数讨论中不可遗漏直线与曲线相切的情形,超长（>24 字）
MATH,直线与直线的位置关系,设而不求思想：设坐标与直线，用根与系数关系解题,含逗号/句末标点（是句子不是名字）
MATH,直线的方向向量和平面的法向量,平面法向量的求法,被 2 个节点同时 claim（全局互斥）
MATH,直线的方向向量和平面的法向量,求平面法向量的方法,以题面/指令开头（是题干不是名字）
MATH,直线的方程,一元线性回归模型与经验回归方程,被 2 个节点同时 claim（全局互斥）
MATH,直线的方程,求直线方程时的易错点,以题面/指令开头（是题干不是名字）
MATH,直线的方程,求直线方程的形式选择与化一般式,以题面/指令开头（是题干不是名字）
MATH,直线的方程,求直线方程的步骤与形式选择策略,以题面/指令开头（是题干不是名字）
MATH,直线被圆截得的弦长,求直线被圆截得的弦长,以题面/指令开头（是题干不是名字）
MATH,相等函数与分段函数,分段函数的定义域与值域,被 2 个节点同时 claim（全局互斥）
MATH,相等函数与分段函数,判断两个函数是否为同一函数,以题面/指令开头（是题干不是名字）
MATH,研究分段函数单调性时忽略分段点致错,分段函数单调性求参三步法：段内单调＋分段点两端值衔接＋取交集,超长（>24 字）
MATH,研究分段函数单调性时忽略分段点致错,分段函数零点求解三步法：定段→逐段求零点（含分段点）→汇总有效零点,超长（>24 字）
MATH,祖暅原理,祖暅原理（等积原理）,被 2 个节点同时 claim（全局互斥）
MATH,离散型随机变量,求离散型随机变量分布列的步骤,以题面/指令开头（是题干不是名字）
MATH,离散型随机变量,求随机变量分布列的步骤,以题面/指令开头（是题干不是名字）
MATH,积化和差与和差化积公式,和差化积与积化和差,被 2 个节点同时 claim（全局互斥）
MATH,空间位置关系的向量表示,三点共线的向量表示,被 2 个节点同时 claim（全局互斥）
MATH,空间位置关系的向量表示,翻折问题第二步：翻折后明确所需量并确定数量与位置关系,超长（>24 字）
MATH,空间几何体中的截面问题,动点到定点距离为定值时的轨迹（球面被平面截得的圆面）,超长（>24 字）
MATH,空间几何体中的截面问题,球的截面面积最小值（截面垂直于球心与截面圆圆心的连线）,超长（>24 字）
MATH,空间几何体中的截面问题,用平行关系确定截面（平面 EBC 即平面 BCFE）,超长（>24 字）
MATH,空间几何体的直观图,解析几何勿漏斜率为 0 与不存在的直线,以题面/指令开头（是题干不是名字）
MATH,空间几何体的表面积和体积公式,已知侧棱与底面所成角求正三棱台的表面积,以题面/指令开头（是题干不是名字）
MATH,空间向量数量积的坐标表示及其应用,求数量积的三种方法,以题面/指令开头（是题干不是名字）
MATH,空间向量的有关概念,空间向量的概念与线性运算,被 2 个节点同时 claim（全局互斥）
MATH,空间向量的线性运算,空间向量的概念与线性运算,被 2 个节点同时 claim（全局互斥）
MATH,空间点线面的位置关系,判断点线面位置关系命题真假的策略,以题面/指令开头（是题干不是名字）
MATH,空集,空集的性质,被 2 个节点同时 claim（全局互斥）
MATH,端点取值需谨慎-在求参数范围时-要注意边界或区间端点值的检验-从而确定取舍,奇偶性特殊值法求参：一对相反数代入解参数并代回检验,超长（>24 字）
MATH,端点取值需谨慎-在求参数范围时-要注意边界或区间端点值的检验-从而确定取舍,已知零点个数求参数范围之分类讨论法：判单调→求端点值与极值→限制符号,超长（>24 字）
MATH,端点取值需谨慎-在求参数范围时-要注意边界或区间端点值的检验-从而确定取舍,求 ω 范围时注意区间开闭决定端点能否取得,以题面/指令开头（是题干不是名字）
MATH,端点取值需谨慎-在求参数范围时-要注意边界或区间端点值的检验-从而确定取舍,连续型集合含参问题：数轴画出区间→解不等式组→注意端点取舍,超长（>24 字）
MATH,等价转化法-将命题转化为另一个与之等价的且便于判断真假的命题,判断命题真假的两种主要方法,以题面/指令开头（是题干不是名字）
MATH,等和线,和为 $k$ 的等和线,含 LaTeX 定界符（是公式片段不是名字）
MATH,等差乘等比数列求和-令-可以用错位相减法,多次错位相减求和,以虚词结尾（截断残片）
MATH,等差乘等比数列求和-令-可以用错位相减法,差比数列的错位相减求和,以虚词结尾（截断残片）
MATH,等差乘等比数列求和-令-可以用错位相减法,求导后错位相减求和,以题面/指令开头（是题干不是名字）
MATH,等差乘等比数列求和-令-可以用错位相减法,等差×(−1)ⁿ 型数列用并项求和,以虚词结尾（截断残片）
MATH,等差乘等比数列求和-令-可以用错位相减法,等比数列前 $n$ 项和公式与分类讨论,含 LaTeX 定界符（是公式片段不是名字）
MATH,等差乘等比数列求和-令-可以用错位相减法,错位相减法求 (k+1)q^{k-1} 型和,以虚词结尾（截断残片）
MATH,等差乘等比数列求和-令-可以用错位相减法,错位相减法求和,以虚词结尾（截断残片）
MATH,等差乘等比数列求和-令-可以用错位相减法,错位相减法求等差乘等比数列的和,以虚词结尾（截断残片）
MATH,等差数列,构造数列法类型2：a₍ₙ₊₁₎=qaₙ+p·qⁿ⁺¹ 构造等差数列,超长（>24 字）
MATH,等差数列前n项和性质的应用,两个等差数列前 $n$ 项和之比的应用,含 LaTeX 定界符（是公式片段不是名字）
MATH,等差数列前n项和性质的应用,等差等比 $m+n=p+q$ 性质的“反之不成立”,超长（>24 字）
MATH,等差数列前n项和最值问题,$a_n$ 最大与 $S_n$ 最大之辨,含 LaTeX 定界符（是公式片段不是名字）
MATH,等差数列前n项和最值问题,等差数列前 n 项和的最值求法,被 2 个节点同时 claim（全局互斥）
MATH,等差数列前n项和最值问题,等差数列单调性与 $S_n$ 最值的求法,含 LaTeX 定界符（是公式片段不是名字）
MATH,等差数列前项和的常用性质,前n项和的片段性质与奇偶项和,以虚词结尾（截断残片）
MATH,等差数列前项和的常用性质,等差数列前 n 项和的最值求法,被 2 个节点同时 claim（全局互斥）
MATH,等差数列含绝对值问题,"a,b 不都为正时系数最值：比较 |A_k| 再按奇偶定号",超长（>24 字）
MATH,等差数列含绝对值问题,含绝对值的等差数列前 n 项和,以虚词结尾（截断残片）
MATH,等差数列含绝对值问题,含绝对值的等差数列求和,以虚词结尾（截断残片）
MATH,等差数列的判定与证明方法,等差数列的五种判定方法,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的判定方法,等差数列的五种判定方法,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的前n项和,等差数列的前n项和,以虚词结尾（截断残片）
MATH,等差数列的有关公式,等差数列的通项、中项与前n项和,以虚词结尾（截断残片）
MATH,等差数列的有关概念,等差数列的定义,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的有关概念,等差数列的定义与等差中项,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的通项,插入型新数列的项数与求和,以虚词结尾（截断残片）
MATH,等差数列的通项,等差数列的定义,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的通项,等差数列的定义与等差中项,被 2 个节点同时 claim（全局互斥）
MATH,等差数列的通项,等差数列的通项与前 $n$ 项和公式,含 LaTeX 定界符（是公式片段不是名字）
MATH,等比放缩,把通项放缩成等比数列再求和,以虚词结尾（截断残片）
MATH,等比数列,构造数列法类型1：a₍ₙ₊₁₎=kaₙ+p 构造等比数列,超长（>24 字）
MATH,等比数列,等比数列公比 $q>0$ 时各项不一定为正,含 LaTeX 定界符（是公式片段不是名字）
MATH,等比数列,等比数列的定义,被 2 个节点同时 claim（全局互斥）
MATH,等比数列前项和的常用性质,等比数列前 $n$ 项和的性质,含 LaTeX 定界符（是公式片段不是名字）
MATH,等比数列前项和的常用性质,等比数列的常用性质,与同学科另一节点主名相同（歧义）
MATH,等比数列性质应用问题的解题突破口,对称问题的处理：对称式用 x₁+x₂ 与 x₁x₂ 整体代入,超长（>24 字）
