subject,slug,alias
MATH,利用基本不等式求最值,展开式系数最大值：相邻项系数比较不等式组
MATH,利用基本不等式求最值,把条件化为正切方程后用基本不等式求最值
MATH,利用基本不等式求最值,权方和不等式求分式最值
MATH,利用基本不等式求最值,条件 ab=a+b 型最值的两种改写
MATH,利用基本不等式求最值,条件等式中平方平均的放缩求最值
MATH,利用基本不等式求最值,用基本不等式搭桥求最值
MATH,利用基本不等式求最值,由奇偶性与单调性脱去函数符号后再用基本不等式
MATH,利用基本不等式求最值,直接用基本不等式：积为定值求最小值（配凑积不变）
MATH,利用基本不等式求最值,积定和最小、和定积最大
MATH,利用基本不等式求最值,线性条件下的凑配与 1 的代换
MATH,利用基本不等式求最值,线段比最小值：把目标式整理成基本不等式结构
MATH,利用基本不等式求最值,线面角正弦的最大值（用基本不等式）
MATH,利用基本不等式求最值,角平分线条件下求面积最小值
MATH,利用基本不等式求最值,面积平分线段最短的分类讨论模型
MATH,利用基本不等式求最值,齐次平方比化角后换元用基本不等式
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,分式不等式化为整式不等式
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,利用周期性转化求值与零点问题
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,利用奇偶性与单调性解抽象不等式
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,利用奇偶性求函数值与参数
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,利用奇偶性求解析式与补全定义
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,基底优先思想与唯一性转化
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,奇偶性在求值、解析式与求参中的应用
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,特殊点个数求 ω 思路1：转化到 x 列不等式组
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,给值求值的化归思路
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,给角求值：非特殊角向特殊角的拆分
MATH,利用奇偶性求值-将待求函数值或不等式利用奇偶性转化为已知区间上的函数值求解,闭区间上函数最值需比较极值点与区间端点处的函数值
MATH,利用导数求函数极值的方法步骤,函数极值的第二判定定理
MATH,利用导数求函数极值的方法步骤,利用导数比较大小
MATH,利用导数求函数极值的方法步骤,极值的判定：导数变号
MATH,利用导数求函数极值的方法步骤,用导数求极值的一般步骤
MATH,利用导数求函数极值的方法步骤,由“三个极值点”求参数范围（化为两图象交点）
MATH,利用导数求函数极值的方法步骤,由切线条件求参数并数极值点个数
MATH,利用导数研究函数的最值,利用导数研究单调性三步法：找核心→定正负→写区间
MATH,利用导数研究函数的最值,利用导数研究单调性的步骤
MATH,利用导数研究函数的最值,含绝对值的分段函数求最值
MATH,利用空间向量求空间距离,点到直线距离的向量公式
MATH,利用空间向量求空间距离,空间向量求点线距离（投影法）
MATH,利用空间向量求空间距离,空间向量求点面距（法向量法）
MATH,利用空间向量解决探索性问题,向量法解探索性问题
MATH,利用空间向量解决探索性问题,探索性问题：先设后证
MATH,利用空间向量解决探索性问题,用向量法处理“是否存在点”的探索性问题
MATH,利用空间向量解决探索性问题,用向量运算判断“存在点”并求截面面积
MATH,利用空间向量解决探索性问题,用基底表示动点位置并分类讨论
MATH,利用空间向量解决探索性问题,用空间向量基本定理确定分点位置
MATH,利用空间向量解决探索性问题,由垂直条件列数量积方程求参数与线段长
MATH,利用空间向量解决探索性问题,空间向量处理探索性问题的两类思路
MATH,利用空间向量解决最值范围问题,动点相关综合问题的建系化归
MATH,利用空间向量解决最值范围问题,向量法解最值与范围问题
MATH,利用空间向量解决最值范围问题,圆锥曲线最值与范围问题
MATH,利用空间向量解决最值范围问题,把角的三角函数化为参数的函数求最值
MATH,利用空间向量解决最值范围问题,空间几何中最值范围问题的处理框架
MATH,利用空间向量证明垂直的方法,用数量积为零证明异面直线垂直
MATH,利用空间向量证明垂直的方法,空间向量证线线垂直
MATH,利用空间向量证明垂直的方法,空间向量证线线平行：方向向量共线
MATH,利用空间向量证明垂直的方法,空间向量证线面垂直
MATH,利用空间向量证明垂直的方法,空间向量证线面平行的三种途径
MATH,利用空间向量证明垂直的方法,空间向量证面面垂直
MATH,利用空间向量证明垂直的方法,空间向量证面面平行
MATH,利用集合间的关系求参数,由 A⊆B 求参数的逐元素检验法
MATH,利用集合间的关系求参数,由集合关系求参数的方法
MATH,利用面面平行的定义,面面平行的判定与性质
MATH,利用面面平行的定义,面面平行的性质定理
MATH,前n项和公式法-为常数为等差数列,数列放缩：先求和后放缩
MATH,前n项和公式法-为常数为等差数列,数列求通项的公式法
MATH,前n项和公式法-为常数为等差数列,等差数列的判断与证明方法
MATH,前项和公式法-若数列的前项和-则该数列是等比数列,等比数列的前 n 项和公式
MATH,前项和公式法-若数列的前项和-则该数列是等比数列,等比数列的前n项和公式
MATH,动态几何体的最大球临界模型,几何体转动的临界球模型
MATH,动态几何体的最大球临界模型,圆柱内放置等球须系统枚举排列方式
MATH,动态几何体的最大球临界模型,圆锥内两球外切的轴截面处理
MATH,动态几何体的最大球临界模型,多个球叠切问题的处理思路
MATH,动态几何体的最大球临界模型,容器内放入等球时半径最大值的分类讨论
MATH,动态几何体的最大球临界模型,正四面体内大球与小球半径的相似关系
MATH,动点轨迹的确定,到定点距离为定值的轨迹（圆弧长）
MATH,动点轨迹的确定,动点与定平面平行时轨迹区域的面积
MATH,动点轨迹的确定,动点轨迹的确定与升维法
MATH,动点轨迹的确定,动点轨迹问题的两类题型与两种思路
MATH,动点轨迹的确定,向量模的取值范围与动点轨迹
MATH,动点轨迹的确定,由几何性质判断轨迹类型（定义法）
MATH,动点轨迹的确定,由周长为定值求顶点轨迹
MATH,动点轨迹的确定,空间中到定直线距离为定值的轨迹（斜截圆柱得椭圆）
MATH,动点轨迹的确定,空间中的动点轨迹与曲线类型
MATH,动点轨迹的确定,空间距离条件转化为平面距离求轨迹长
MATH,动点轨迹的确定,立体几何中动点轨迹的判断示例
MATH,动点轨迹的确定,等角条件的轨迹与建系法
MATH,动点问题处理策略,与动点相关的综合问题：建系法
MATH,动点问题处理策略,主动点法与化归到圆心
MATH,动点问题没有取舍,动点轨迹问题的两种思路
MATH,半周期推导周期,半周期推导函数周期
MATH,单变量不等式恒成立问题,多变量导数问题先化多变量为单变量
MATH,单变量不等式恒成立问题,恒成立与能成立问题的四种转化
MATH,单变量不等式恒成立问题,比值代换法化双变量为单变量
MATH,单调函数的定义,单调函数的定义与单调区间
MATH,参数化动点的轨迹分析,参数表示下的动点轨迹分析法
MATH,参数化动点的轨迹分析,用向量的线性表示判断动点轨迹及定值问题
MATH,双变量不等式恒成立问题,双变量任意存在问题的值域转化
MATH,双变量不等式恒成立问题,双变量同构法
MATH,双变量不等式恒成立问题,双变量恒（能）成立的四种转化
MATH,双变量不等式恒成立问题,双变量问题的换元法（对称式齐次化）
MATH,双变量不等式恒成立问题,双变量问题的消元法
MATH,双变量不等式恒成立问题,齐次消元法处理双变量不等式
MATH,双外心模型求外接球,双外心模型求外接球半径
MATH,双外心模型求外接球,双面定球心法（双外心模型）
MATH,双外心模型的证明,双外心模型公式的推导
MATH,双曲线,共轭双曲线的性质对比
MATH,双曲线,双曲线中 e 与 b/a 的互化公式
MATH,双曲线,双曲线中点弦斜率积结论 k_AB·k_OM
MATH,双曲线,双曲线焦点弦长公式
MATH,双曲线,双曲线的光学性质
MATH,双曲线,双曲线的几何性质与七条拓展结论
MATH,双曲线,双曲线第三定义斜率积结论
MATH,双曲线,用渐近线判断直线与双曲线的交点个数
MATH,双曲线焦半径公式,双曲线的焦半径公式
MATH,双曲线焦半径公式,双曲线的焦半径范围与两支讨论
MATH,双曲线焦点三角形,双曲线焦点三角形中的定义与余弦定理
MATH,双曲线焦点三角形,双曲线焦点三角形的性质
MATH,双曲线焦点三角形,双曲线焦点三角形的面积公式
MATH,双曲线的渐近线,共渐近线的双曲线系与渐近线夹角
MATH,双曲线的渐近线,双曲线中点弦所在直线的斜率公式
MATH,双曲线的渐近线,双曲线的几何性质
MATH,双曲线的渐近线,双曲线的几何性质与渐近线
MATH,双曲线的渐近线,双曲线的定义
MATH,双曲线的渐近线,双曲线的定义与标准方程
MATH,双曲线的渐近线,双曲线的渐近线及其应用
MATH,双曲线的渐近线,双曲线的渐近线方程与常用结论
MATH,双曲线的渐近线,对勾函数的渐近线、极值点与系数符号
MATH,双曲线的渐近线,方差决定正态曲线的胖瘦高矮
MATH,双曲线的渐近线,椭圆与双曲线的焦半径与通径
MATH,双曲线的渐近线,椭圆与双曲线的通径长 2b²/a
MATH,双曲线的渐近线,渐近线与抛物线相切求离心率
MATH,双曲线的渐近线,由渐近线设双曲线方程
