subject,slug,name,book,chapter,section,score
CHEMISTRY,制取cl2装置的创新,制取Cl2装置的创新,,,,0.00
CHEMISTRY,从原子结构角度认识氯气的氧化性,从原子结构角度认识氯气的氧化性,化学选必2,原子结构与性质,第一节 原子结构,0.36
CHEMISTRY,氯及其化合物的知识盲点,氯及其化合物的知识盲点,化学必修一,海水中的重要元素——钠和氯,第二节 氯及其化合物,0.57
CHEMISTRY,铁的物理性质,铁的物理性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.43
CHEMISTRY,铁的化学性质,铁的化学性质,化学必修一,物质结构 元素周期律,第三节 化学键,0.33
CHEMISTRY,在指定条件下-下列有关铁单质的转化不能实现的是,在指定条件下，下列有关铁单质的转化不能实现的是(    ),化学必修一,物质及其变化,第一节 物质的分类及转化,0.19
CHEMISTRY,铁盐的性质及应用,铁盐的性质及应用,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.25
CHEMISTRY,fe2-fe3-的检验方法,Fe2＋、Fe3＋的检验方法,化学选必3,合成高分子,第一节 合成高分子的基本方法,0.18
CHEMISTRY,fe2-与fe3-的相互转化,Fe2＋与Fe3＋的相互转化,化学必修一,物质及其变化,第一节 物质的分类及转化,0.25
CHEMISTRY,菠菜常用作补铁食品之一-为探究其中铁元素的价态-现进行如下实验,菠菜常用作补铁食品之一，为探究其中铁元素的价态，现进行如下实验。,化学必修一,物质结构 元素周期律,第二节 元素周期律,0.09
CHEMISTRY,铁的制备和性质,铁的制备和性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.22
CHEMISTRY,铁与水蒸气反应的注意事项,铁与水蒸气反应的注意事项,化学选必1,化学反应的热效应,第一节 反应热,0.10
CHEMISTRY,从化合价的角度判断铁的氧化物和氢氧化物的性质,从化合价的角度判断铁的氧化物和氢氧化物的性质,化学必修一,铁 金属材料,第一节 铁及其化合物,0.31
CHEMISTRY,铁的氢氧化物的稳定性,铁的氢氧化物的稳定性,化学必修一,铁 金属材料,第一节 铁及其化合物,0.33
CHEMISTRY,有关fe2-fe3-的水解问题,有关Fe2＋、Fe3＋的水解问题,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.14
CHEMISTRY,在fecl3-cucl2混合溶液中-加入铁粉与铜粉的混合物,在FeCl3、CuCl2混合溶液中，加入铁粉与铜粉的混合物。,化学必修一,铁 金属材料,第一节 铁及其化合物,0.27
CHEMISTRY,横向变化体现了同价态不同的类别-氧化物-碱-盐-物质之间的转化,价类二维图的横向转化规律,化学必修一,物质及其变化,第一节 物质的分类及转化,0.23
CHEMISTRY,斜向变化体现不同价态-不同类别之间物质的转化-主要体现物质的氧化性或还原性,价类二维图的斜向转化规律,化学必修一,物质及其变化,第一节 物质的分类及转化,0.23
CHEMISTRY,铁-铁的氧化物和氢氧化物的易错点,铁、铁的氧化物和氢氧化物的易错点,化学必修一,铁 金属材料,第一节 铁及其化合物,0.33
CHEMISTRY,铁盐和亚铁盐的性质和检验易错点,铁盐和亚铁盐的性质和检验易错点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.14
CHEMISTRY,铁的氧化物组成的确定,铁的氧化物组成的确定,化学必修一,铁 金属材料,第一节 铁及其化合物,0.33
CHEMISTRY,fe-oh-2的制备,Fe(OH)2的制备,,,,0.00
CHEMISTRY,铁三角-中的转化关系,“铁三角”中的转化关系,化学必修一,铁 金属材料,第一节 铁及其化合物,0.18
CHEMISTRY,铁的原子结构和存在,铁的原子结构和存在,化学选必2,原子结构与性质,第一节 原子结构,0.67
CHEMISTRY,铁及其化合物的转化,铁及其化合物的转化,化学必修一,铁 金属材料,第一节 铁及其化合物,0.80
CHEMISTRY,铁及其化合物的转化关系,铁及其化合物的转化关系,化学必修一,铁 金属材料,第一节 铁及其化合物,0.57
CHEMISTRY,有关铁及其化合物的除杂,有关铁及其化合物的除杂,化学必修一,铁 金属材料,第一节 铁及其化合物,0.57
CHEMISTRY,电解和电解池,电解和电解池,化学选必1,化学反应与电能,第二节 电解池,1.00
CHEMISTRY,电解饱和食盐水-氯碱工业,电解饱和食盐水——氯碱工业,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.20
CHEMISTRY,金属腐蚀的类型,金属腐蚀的类型,化学选必1,化学反应与电能,第三节 金属的腐蚀与防护,0.57
CHEMISTRY,金属电化学腐蚀规律,金属电化学腐蚀规律,化学选必1,化学反应与电能,第三节 金属的腐蚀与防护,0.36
CHEMISTRY,其他防护方法,其他防护方法,化学选必1,化学反应与电能,第三节 金属的腐蚀与防护,0.22
CHEMISTRY,简单的电镀实验,简单的电镀实验,化学选必1,化学反应与电能,第二节 电解池,0.20
CHEMISTRY,了解电镀原理,了解电镀原理,化学选必1,化学反应与电能,第一节 原电池,0.50
CHEMISTRY,查阅资料-了解工业生产中提高电镀质量的方法,查阅资料，了解工业生产中提高电镀质量的方法,化学选必3,合成高分子,第一节 合成高分子的基本方法,0.14
CHEMISTRY,设计和制作一个氢氧燃料电池,设计和制作一个氢氧燃料电池,化学选必1,化学反应与电能,第二节 电解池,0.17
CHEMISTRY,mol-l-1-na2so4溶液-酚酞溶液,mol·L－1 Na2SO4溶液、酚酞溶液,化学选必1,水溶液中的离子反应与平衡,第二节 水的电离和溶液的pH,0.25
CHEMISTRY,电解水,电解水,化学选必1,水溶液中的离子反应与平衡,第二节 水的电离和溶液的pH,0.40
CHEMISTRY,制作一个氢氧燃料电池,制作一个氢氧燃料电池,化学选必1,化学反应与电能,第二节 电解池,0.20
CHEMISTRY,电化学综合计算的三种常用方法,电化学综合计算的三种常用方法,化学选必3,有机化合物的结构特点与研究方法,第二节 研究有机化合物的一般方法,0.24
CHEMISTRY,电解原理易错点,电解原理易错点,化学选必1,化学反应与电能,第一节 原电池,0.33
CHEMISTRY,电解原理应用的四点注意事项,电解原理应用的四点注意事项,化学选必1,化学反应与电能,第一节 原电池,0.22
CHEMISTRY,分析电解过程的思维程序,分析电解过程的思维程序,化学选必1,化学反应与电能,第二节 电解池,0.14
CHEMISTRY,电解池工作原理-以电解cucl2溶液为例,电解池工作原理(以电解CuCl2溶液为例),化学选必1,化学反应与电能,第一节 原电池,0.38
CHEMISTRY,金属腐蚀的本质,金属腐蚀的本质,化学选必1,化学反应与电能,第三节 金属的腐蚀与防护,0.50
CHEMISTRY,能源与科学-技术-社会密不可分-下列装置或过程能实现电能转化为化学能的是,能源与科学、技术、社会密不可分。下列装置或过程能实现电能转化为化学能的是,化学必修二,化学反应与能量,第一节 化学反应与能量变化,0.12
CHEMISTRY,镁的化学性质,镁的化学性质,化学必修一,物质结构 元素周期律,第三节 化学键,0.33
CHEMISTRY,镁的重要化合物,镁的重要化合物,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.43
CHEMISTRY,海水提取镁,海水提取镁,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.14
CHEMISTRY,单质铜的化学性质,单质铜的化学性质,化学必修一,物质结构 元素周期律,第三节 化学键,0.33
CHEMISTRY,氢氧化铜,氢氧化铜,化学必修一,物质及其变化,第三节 氧化还原反应,0.29
CHEMISTRY,铜盐,铜盐,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.25
CHEMISTRY,合金的概念及性能,合金的概念及性能,化学选必3,烃的衍生物,第五节 有机合成,0.12
CHEMISTRY,金属矿物的开发利用,金属矿物的开发利用,化学必修二,化学与可持续发展,第一节 自然资源的开发利用,0.27
CHEMISTRY,海水提镁的工艺流程分析,海水提镁的工艺流程分析,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.10
CHEMISTRY,铜及其化合物的性质,铜及其化合物的性质,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.43
CHEMISTRY,红色物质cu和cu2o的检验,红色物质Cu和Cu2O的检验,化学必修一,海水中的重要元素——钠和氯,第三节 物质的量,0.29
CHEMISTRY,镁及其化合物的难点释疑,镁及其化合物的难点释疑,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.33
CHEMISTRY,金属及其化合物的制备,金属及其化合物的制备,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.38
CHEMISTRY,热重分析确定金属化合物的组成,热重分析确定金属化合物的组成,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.25
CHEMISTRY,常见金属材料,常见金属材料,化学必修一,铁 金属材料,第二节 金属材料,1.00
CHEMISTRY,金属材料和金属的冶炼易错点,金属材料和金属的冶炼易错点,化学必修一,铁 金属材料,第二节 金属材料,0.44
CHEMISTRY,金属的冶炼-金属矿物的开发利用,金属的冶炼 金属矿物的开发利用,化学必修二,化学与可持续发展,第一节 自然资源的开发利用,0.23
CHEMISTRY,铜及其化合物的易错点,铜及其化合物的易错点,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.38
CHEMISTRY,对角线规则,对角线规则,,,,0.00
CHEMISTRY,位-构-性-关系的应用,“位－构－性”关系的应用,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.18
CHEMISTRY,微粒半径大小比较,微粒半径大小比较,,,,0.00
CHEMISTRY,元素金属性强弱的判断,元素金属性强弱的判断,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.21
CHEMISTRY,元素非金属性强弱的判断,元素非金属性强弱的判断,化学必修二,化工生产中的重要非金属元素,第三节 无机非金属材料,0.21
CHEMISTRY,电离能的三个重要应用,电离能的三个重要应用,化学选必1,水溶液中的离子反应与平衡,第一节 电离平衡,0.22
CHEMISTRY,电负性的三个重要应用,电负性的三个重要应用,化学选必1,化学反应与电能,第二节 电解池,0.12
CHEMISTRY,掌握周期表的结构及周期表中的一些特殊规律,掌握周期表的结构及周期表中的一些特殊规律,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.33
CHEMISTRY,根据文字描述信息推断元素,根据文字描述信息推断元素,化学必修一,物质结构 元素周期律,第二节 元素周期律,0.13
CHEMISTRY,根据分子-离子-结构推断元素,根据分子（离子）结构推断元素,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.38
CHEMISTRY,原子结构与元素周期表的关系,原子结构与元素周期表的关系,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.82
CHEMISTRY,主族元素的原子结构和元素性质的变化规律,主族元素的原子结构和元素性质的变化规律,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.57
CHEMISTRY,元素周期表与原子结构的规律,元素周期表与原子结构的规律,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.82
CHEMISTRY,元素周期表的结构,元素周期表的结构,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.78
CHEMISTRY,元素周期表的应用,元素周期表的应用,化学必修一,物质结构 元素周期律,第二节 元素周期律,0.67
CHEMISTRY,元素周期律的内容及实质,元素周期律的内容及实质,化学必修一,物质结构 元素周期律,第二节 元素周期律,0.56
CHEMISTRY,元素周期表中元素的原子序数的差值关系,元素周期表中元素的原子序数的差值关系,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.47
CHEMISTRY,元素周期表及其应用易混易错点,元素周期表及其应用易混易错点,化学必修一,物质结构 元素周期律,第二节 元素周期律,0.40
CHEMISTRY,结合-片段型-元素周期表推断短周期主族元素,结合“片段型”元素周期表推断短周期主族元素,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.32
CHEMISTRY,元素周期表的-四个关系式,元素周期表的“四个关系式”,化学必修一,物质结构 元素周期律,第一节 原子结构与元素周期表,0.31
CHEMISTRY,元素的-位-构-性-关系,元素的“位—构—性”关系,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.31
CHEMISTRY,元素的性质比较和判断易混易错点,元素的性质比较和判断易混易错点,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.25
