rel_path,top_dir,ext,bytes,content_bearing,pages,text_cjk_sample,text_layer
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习课件+讲义+练习（全国通用）/知识·方法·能力清单/清单03 热学、光学和近代物理学（知识·方法·能力清单）（全国通用）（原卷版） .docx,2026年新高考资料(1),.docx,2672874,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习课件+讲义+练习（全国通用）/知识·方法·能力清单/清单03 热学、光学和近代物理学（知识·方法·能力清单）（全国通用）（解析版） .docx,2026年新高考资料(1),.docx,3416584,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习课件+讲义+练习（全国通用）/重难专练/重难04 经典圆周运动（绳球模型、杆球模型、圆锥摆模型、斜面上的圆周运动、水平面内的连接体圆周、临界问题）（重难专练）（全国通用）（教师版）.docx,2026年新高考资料(1),.docx,4905553,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习课件+讲义+练习（全国通用）/题型专练/题型01 选择题的答题技巧与攻略（8大方法）（题型专练）（全国通用）2026年高考物理二轮复习讲练测/题型01 选择题的答题技巧与攻略（8大方法）（题型专练）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,2981204,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题01 力与物体的平衡（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,2205212,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题01 力与物体的平衡（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,3507615,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题02 力与直线运动（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,2086412,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题02 力与直线运动（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,3778697,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题03 运动的合成与分解、恒力作用下的曲线运动（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,2077588,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题03 运动的合成与分解、恒力作用下的曲线运动（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,3025128,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题04  圆周运动、万有引力（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,2325405,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题04  圆周运动、万有引力（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,3125191,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题05  功和功率、动能定理（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,1994248,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题05  功和功率、动能定理（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,2841344,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题06  功能关系、能量守恒（培优讲义）（全国通用）（原卷版）.docx,2026年新高考资料(1),.docx,2542058,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理二轮复习高效培优（全国通用）/培优专题/专题06  功能关系、能量守恒（培优讲义）（全国通用）（解析版）.docx,2026年新高考资料(1),.docx,3665775,yes,,,
2026年新高考资料(1)/二轮复习/2026年高考物理重难点讲义专练（新高考通用）/2026版/重难04 经典圆周运动（绳球模型、杆球模型、圆锥摆模型、斜面上的圆周运动、水平面内的连接体圆周、临界问题）（重难专练）（全国通用）（教师版）.docx,2026年新高考资料(1),.docx,4905185,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第一部分  专题整合提升/专题三  电场与磁场/增分培优4  动态圆模型　磁聚焦与磁发散模型.docx,2026年新高考资料(1),.docx,740266,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第一部分  专题整合提升/专题二  能量与动量/增分培优2  “滑块—木板”模型的综合问题.docx,2026年新高考资料(1),.docx,307252,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第一部分  专题整合提升/专题四  电路与电磁感应/增分培优6  变压器中的“等效电源”和“等效电阻”模型.docx,2026年新高考资料(1),.docx,304186,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第二部分  解题技巧与方法突破/突破一  选择题九大快解技法.docx,2026年新高考资料(1),.docx,547463,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第二部分  解题技巧与方法突破/突破三  计算题答题规范指导.docx,2026年新高考资料(1),.docx,421828,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/另附1套Word版题库/第二部分  解题技巧与方法突破/突破二  实验题两大破题策略.docx,2026年新高考资料(1),.docx,157009,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/教师用书目录.docx,2026年新高考资料(1),.docx,12600464,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题一　第1讲　力与物体的平衡.docx,2026年新高考资料(1),.docx,9257875,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题一　第2讲　力与直线运动.docx,2026年新高考资料(1),.docx,4259628,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题一　第3讲　课时1　抛体运动.docx,2026年新高考资料(1),.docx,3699072,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题一　第3讲　课时2　圆周运动　天体的运动.docx,2026年新高考资料(1),.docx,3240289,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　第6讲　电场.docx,2026年新高考资料(1),.docx,5913652,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　第7讲　磁场.docx,2026年新高考资料(1),.docx,3943025,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　计算题培优2　带电粒子在电磁场中的运动.docx,2026年新高考资料(1),.docx,7703143,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　计算题培优练4　带电粒子在组合场中的运动.docx,2026年新高考资料(1),.docx,131805,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　计算题培优练5　带电粒子在立体空间中的运动.docx,2026年新高考资料(1),.docx,74049,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题三　计算题培优练6　带电粒子在叠加场中的运动.docx,2026年新高考资料(1),.docx,139418,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　第4讲　课时1　功与功率　动能定理.docx,2026年新高考资料(1),.docx,7114739,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　第4讲　课时2　机械能守恒定律　功能关系.docx,2026年新高考资料(1),.docx,3451171,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　第5讲　动量.docx,2026年新高考资料(1),.docx,514833,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　计算题培优1　力学三大观点的综合应用.docx,2026年新高考资料(1),.docx,319597,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　计算题培优练1　力学中的多过程组合问题.docx,2026年新高考资料(1),.docx,85944,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　计算题培优练2　板块模型的综合分析.docx,2026年新高考资料(1),.docx,41895,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题二　计算题培优练3　图像法或数学归纳法解决多次碰撞问题.docx,2026年新高考资料(1),.docx,136617,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题五　第11讲　机械振动与机械波.docx,2026年新高考资料(1),.docx,7692013,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题五　第12讲　光学.docx,2026年新高考资料(1),.docx,1617974,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题五　第13讲　近代物理.docx,2026年新高考资料(1),.docx,784360,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题五　第14讲　热学.docx,2026年新高考资料(1),.docx,870687,yes,,,
2026年新高考资料(1)/二轮复习/2026版物理二轮复习/2026版 大二轮 物理 （培优版）/教师用书Word版文档/第一篇　专题复习/专题六　第15讲　力学实验.docx,2026年新高考资料(1),.docx,2521005,yes,,,
