subject,pdf_rel,page,page_kind,ink,rows,rule,fig,formulas,figs,note
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,156,公式密排,0.0418,42,0,0.0031,39.2,5,公式 39.2/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,157,表格式,0.0476,42,0,0.0094,24.2,6,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,158,公式密排,0.0429,43,0,0.0104,31.4,9,公式 31.4/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,159,公式密排,0.0329,32,0,0.0031,31.8,6,公式 31.8/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,160,公式密排,0.0394,33,0,0.0021,31.1,4,公式 31.1/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,161,表格式,0.0398,37,0,0.0083,15.1,13,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,162,公式密排,0.0424,42,0,0.0042,27.5,6,公式 27.5/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,163,表格式,0.0307,29,0,0.0146,2.8,8,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,164,公式密排,0.0246,43,0,0.0021,32.2,4,公式 32.2/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,165,表格式,0.0373,29,0,0.0094,14.1,9,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,166,表格式,0.0327,29,0,0.0125,22.9,12,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,167,公式密排,0.0206,39,0,0.0031,26.3,6,公式 26.3/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,168,图密集,0.0288,47,0,0.0052,20.1,3,【图】3
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,169,图密集,0.0316,46,0,0.0031,0.0,7,【图】7
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,170,叙述,0.0188,42,0,0.0042,0.0,2,行 42
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,171,图密集,0.0386,43,0,0.0042,0.0,4,【图】4
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,172,叙述,0.0324,32,0,0.0052,0.0,2,行 32
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,173,表格式,0.0298,32,0,0.0094,0.0,8,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,174,图密集,0.0369,36,0,0.0083,0.0,8,【图】8
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,175,图密集,0.0202,40,0,0.0042,0.0,6,【图】6
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,176,图密集,0.0284,51,0,0.0042,0.0,3,【图】3
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,177,叙述,0.0243,38,0,0.0031,0.0,2,行 38
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,178,图密集,0.021,35,0,0.0042,0.0,3,【图】3
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,179,图密集,0.0325,27,0,0.0177,0.0,7,【图】7
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,180,图密集,0.045,35,0,0.0301,0.0,6,【图】6
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,181,叙述,0.0338,43,0,0.0031,0.0,2,行 43
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,182,图密集,0.0244,43,0,0.0042,0.0,6,【图】6
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,183,图密集,0.031,49,0,0.0031,11.5,4,【图】4
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,184,图密集,0.0315,38,0,0.0052,5.3,3,【图】3
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,185,图密集,0.0284,34,0,0.0042,0.0,4,【图】4
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,186,图密集,0.0221,32,0,0.0031,0.0,7,【图】7
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,187,表格式,0.033,35,0,0.0031,14.1,6,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,188,图密集,0.03,34,0,0.0042,3.4,7,【图】7
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,189,图密集,0.0489,32,0,0.0156,7.3,10,【图】10
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,190,图密集,0.0448,36,0,0.0146,4.3,4,【图】4
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,191,表格式,0.0136,16,0,0.0021,12.0,3,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,192,图密集,0.0235,44,0,0.0031,5.2,6,【图】6
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,193,图密集,0.0323,45,0,0.0073,12.1,7,【图】7
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,194,叙述,0.0275,35,0,0.0031,12.9,2,行 35
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,195,图密集,0.046,30,0,0.0135,2.0,8,【图】8
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,196,图密集,0.0449,28,0,0.0229,11.2,5,【图】5
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,197,公式密排,0.0168,22,0,0.0031,27.4,4,公式 27.4/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,198,公式密排,0.0266,41,0,0.0031,34.5,10,公式 34.5/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,199,公式密排,0.0193,39,0,0.0021,41.9,10,公式 41.9/千字
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,200,叙述,0.0066,23,0,0.0021,8.0,0,行 23
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,201,表格式,0.0076,17,0,0.0031,8.5,0,含表行
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,202,叙述,0.0192,29,0,0.0114,,,行 29
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,203,未定,0.0751,5,0,0.078,,,信号弱（行 5）
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,1,封面/扉页,0.2006,7,3,0.2526,0.0,2,前 3 页
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,2,图密集,0.0084,38,0,0.0,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,3,表格式,0.0996,27,0,0.1019,0.0,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,4,图密集,0.0265,56,0,0.0052,0.0,4,【图】4
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,5,叙述,0.0285,53,0,0.0,0.0,0,行 53
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,6,叙述,0.0264,53,0,0.0021,0.0,0,行 53
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,7,叙述,0.0209,43,0,0.0021,0.0,0,行 43
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,8,叙述,0.0203,55,0,0.0,0.0,0,行 55
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,9,叙述,0.0165,55,0,0.0,0.0,0,行 55
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,10,图密集,0.0262,36,0,0.0031,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,11,图密集,0.0268,32,0,0.0062,0.0,8,【图】8
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,12,图密集,0.0209,36,0,0.0021,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,13,表格式,0.0304,44,0,0.0042,0.0,3,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,14,图密集,0.0309,46,0,0.0021,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,15,表格式,0.0224,47,0,0.0042,0.0,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,16,表格式,0.0249,44,0,0.0042,0.0,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,17,表格式,0.0248,39,0,0.002,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,18,表格式,0.0201,37,0,0.0042,0.0,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,19,图密集,0.0291,48,0,0.0021,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,20,图密集,0.0358,45,0,0.0083,0.0,5,【图】5
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,21,图密集,0.0191,41,0,0.001,0.0,7,【图】7
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,22,图密集,0.0227,39,0,0.0031,0.0,4,【图】4
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,23,图密集,0.0193,41,0,0.0031,0.0,6,【图】6
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,24,图密集,0.0357,33,0,0.0229,0.0,4,【图】4
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,25,图密集,0.017,30,0,0.0021,0.0,4,【图】4
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,26,图密集,0.0379,40,0,0.027,0.0,6,【图】6
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,27,叙述,0.0314,39,0,0.0021,,,行 39
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,28,叙述,0.0311,35,0,0.0031,,,行 35
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,29,表格式,0.0258,52,0,0.0021,13.4,6,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,30,表格式,0.0247,51,0,0.001,12.6,6,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,31,表格式,0.0271,39,0,0.0021,2.1,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,32,图密集,0.0285,37,0,0.0042,4.0,4,【图】4
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,33,表格式,0.0207,41,0,0.0021,4.7,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,34,表格式,0.0272,41,0,0.0021,4.6,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,35,表格式,0.0212,39,0,0.0021,7.3,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,36,表格式,0.0201,45,0,0.001,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,37,表格式,0.0362,42,0,0.0104,6.1,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,38,表格式,0.0317,38,0,0.0021,7.0,2,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,39,表格式,0.0201,48,0,0.0021,1.6,3,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,40,表格式,0.0204,28,0,0.0052,0.0,9,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,41,表格式,0.0233,44,0,0.0021,0.0,11,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,42,表格式,0.0177,41,0,0.001,1.1,11,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,43,表格式,0.0204,37,0,0.0032,0.0,9,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,44,表格式,0.03,34,0,0.0094,0.0,3,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,45,表格式,0.0242,45,0,0.0043,0.0,6,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,46,表格式,0.0214,44,0,0.0021,0.0,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,47,表格式,0.0181,44,0,0.0021,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,48,表格式,0.0198,47,0,0.0022,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,49,表格式,0.0226,41,0,0.0022,0.0,13,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,50,表格式,0.0224,35,0,0.0021,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,51,表格式,0.0322,31,0,0.0146,0.0,7,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,52,表格式,0.0107,31,0,0.0,0.0,6,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,53,表格式,0.015,38,0,0.0,0.0,3,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,54,表格式,0.0192,44,0,0.0011,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,55,表格式,0.0147,29,0,0.0,0.0,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,56,表格式,0.0222,49,0,0.001,0.0,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,57,叙述,0.019,32,0,0.001,18.8,2,行 32
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,58,表格式,0.0148,35,0,0.0,17.0,7,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,59,表格式,0.0215,42,0,0.001,16.4,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,60,表格式,0.0268,46,0,0.001,22.4,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,61,图密集,0.0329,41,0,0.0021,24.8,6,【图】6
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,62,公式密排,0.0291,51,0,0.0,37.1,3,公式 37.1/千字
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,63,表格式,0.0218,39,0,0.001,12.2,6,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,64,表格式,0.0232,41,0,0.0,14.8,5,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,65,表格式,0.0268,45,0,0.001,12.4,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,66,表格式,0.028,40,0,0.0011,6.9,4,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,67,表格式,0.0223,46,0,0.0021,9.4,8,含表行
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,68,叙述,0.0263,45,0,0.0021,,,行 45
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,69,叙述,0.0273,49,0,0.0,,,行 49
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,70,叙述,0.0266,37,0,0.0031,,,行 37
