subject,material_slug,node_slug,node_name,confidence,evidence,slice
CHEMISTRY,chem-fx-wen-du-bu-gao-yu-f71x04,化学实验中的温度控制,化学实验中的温度控制,high,材料归纳温度不高于某值的四类原因（受热分解、挥发、氧化、促进水解）；即实验控温目的的分析,slice_20
CHEMISTRY,chem-fx-wen-zi-biao-shu-ti-de-ge-zhong-da-ti-g-f71x10,沉淀的洗涤与检验,沉淀的洗涤与检验,medium,材料给出沉淀洗涤是否完全的检验答题模板与取样加试剂加现象加结论四个得分点；该节点主题即沉淀洗涤与沉淀完全的检验,slice_21
CHEMISTRY,chem-fx-wo-guo-li-zheng-yu-nian-qian-zuo-dao-t-f44x10,碳中和,碳中和,medium,材料以2030年碳达峰与2060年碳中和及CH4与CO2重整开题；该节点即碳中和的含义与实现途径（材料本身是题目背景故不给high）,slice_22
CHEMISTRY,chem-fx-xi-qi-fa-f67x10,熟练掌握溶解-过滤-蒸发等操作-认识化学方法在物质分离和提纯中的重要作用,物质分离提纯的常用方法,medium,材料讲洗气法把混合气体通入溶液以除去杂质气体（乙烷中的乙烯经溴水除去）；属物质分离提纯的常用方法,slice_23
CHEMISTRY,chem-fx-xiang-guan-gai-nian-f10x02,氧化还原反应,氧化还原反应,medium,材料给出氧化性与还原性定义及升失氧降得还口诀；属氧化还原反应基本概念,slice_24
CHEMISTRY,chem-fx-xiang-yuan-li-f53x06,对数折线图四步法,对数折线图四步法,medium,材料是图像分析的第(3)想原理写电离平衡常数表达式与第(4)用公式作对数计算两步；属对数折线图的四步破解法,slice_25
CHEMISTRY,chem-fx-xie-ming-cheng-f02x02,含官能团的链状有机物命名,含官能团的链状有机物命名,high,材料讲把支链作取代基并写在某醇某醛某酸前面、用阿拉伯数字标明官能团位置,slice_26
CHEMISTRY,chem-fx-xin-cai-liao-de-xin-xiu-f18x06,碳纳米材料,碳纳米材料,medium,材料讲石墨烯和氧化石墨烯这一新材料热点与其结构模型；石墨烯属碳纳米材料而该节点边界正区分碳纳米材料与新型无机非金属材料,slice_27
CHEMISTRY,chem-fx-xing-cheng-tiao-jian-f33x08,配位键和配合物,配位键和配合物,high,材料讲配合物的形成条件即中心离子有空轨道与配体配位原子有孤电子对；该节点别名即「配合物的形成条件」,slice_28
CHEMISTRY,chem-fx-xing-cheng-tiao-jian-f80x01,大π键,大π键,high,材料讲形成离域π键的三个条件（原子共面或共线且中心原子sp2或sp杂化与平行p轨道与电子数小于两倍轨道数）；即大π键的成键条件,slice_29
CHEMISTRY,chem-fx-xing-cheng-yuan-yin-f33x01,分子的极性,分子的极性,high,材料讲极性分子的形成原因是正负电荷重心不重合；同讲相邻片段「ABn型分子极性判断」已绑分子的极性,slice_30
CHEMISTRY,chem-fx-xing-fen-zi-f33x03,分子的极性,分子的极性,high,材料用分子对称性与中心原子孤电子对判断ABn型分子极性；与该节点判断依据一致,slice_01
CHEMISTRY,chem-fx-xuan-yong-shi-ji-f22x08,检验so2和co2同时存在的一般流程,检验SO2和CO2同时存在的一般流程,high,材料给出的品红溶液酸性高锰酸钾溶液品红溶液澄清石灰水四种试剂正是SO2与CO2同时存在的检验流程,slice_02
CHEMISTRY,chem-fx-xuan-ze-de-tu-jing-yao-zui-jia-f67x08,在实验操作②中为什么依次加入的试剂都要略微过量-实验操作④中加入盐酸的目的是什么,除杂原则与试剂作用分析,medium,材料讲选择除杂途径要最佳且除多种杂质要考虑加试剂先后顺序；属除杂原则,slice_03
CHEMISTRY,chem-fx-ya-song-ye-ti-f69x06,物质制备流程与条件控制,物质制备流程与条件控制,medium,材料讲制备实验中利用压强差压送液体的装置原理与控制低温的目的；属制备实验的流程与条件控制,slice_04
CHEMISTRY,chem-fx-yan-se-de-gai-bian-f78x08,配合物,配合物,medium,材料讲简单离子形成配合物时颜色改变（Fe(SCN)3血红色）并用于检验铁离子；属配合物的性质,slice_05
CHEMISTRY,chem-fx-yang-hua-xing-f22x06,三类漂白剂的区别,三类漂白剂的区别,high,材料描述氧化型漂白剂破坏生色团且不可逆无选择性（HClO、Na2O2、H2O2等）；属三类漂白剂的区别,slice_06
CHEMISTRY,chem-fx-yang-shi-du-shu-f51x07,滴定操作,滴定操作,medium,材料讲滴定管仰视读数偏大且滴定管刻度标法与量筒不同；属滴定管的构造选用与读数规范,slice_07
CHEMISTRY,chem-fx-ye-lian-tong-de-liang-fang-fa-f17x02,铜的冶炼,铜的冶炼,high,材料讲湿法炼铜与高温炼铜两条铜冶炼方法；节点同名,slice_08
CHEMISTRY,chem-fx-ye-ye-cui-qu-f74x11,萃取,萃取,high,材料给液-液萃取定义：利用待分离组分在两种不互溶溶剂中溶解度不同实现转移；与节点「萃取」一致,slice_09
CHEMISTRY,chem-fx-yi-ban-pan-duan-f80x03,大π键,大π键,high,材料讲中心原子杂化方式不是sp3时其与配位原子可能形成大π键；即大π键的一般判断,slice_10
CHEMISTRY,chem-fx-yi-ban-shuo-lai-f54x03,沉淀溶解平衡的应用,沉淀溶解平衡的应用,medium,材料讲溶解度小的沉淀转化成更小沉淀容易实现而转化成稍大沉淀在一定条件下也能实现；同节点已绑『沉淀转化的规律与实质』即同一内容,slice_11
CHEMISTRY,chem-fx-yi-ben-fen-you-du-f60x13,苯酚的化学性质,苯酚的化学性质,medium,材料主体讲苯酚弱酸性比碳酸弱故与碳酸钠只生成NaHCO3且与CO2也只生成NaHCO3；属苯酚化学性质中的弱酸性,slice_12
CHEMISTRY,chem-fx-yi-er-chun-f60x06,醇的结构和性质,醇的结构和性质,low,材料只讲乙二醇的物理性质与用途而未涉及化学性质；只能勉强归入醇的结构和性质,slice_13
CHEMISTRY,chem-fx-yi-ju-dan-yang-yuan-zi-ge-shu-bi-qiu-j-f25x05,氮氧化物与氧气混合溶于水的计算,氮氧化物与氧气混合溶于水的计算,high,材料讲生成HNO3的NO与NO2与O2中氮氧原子个数比均为2比5并等效于N2O5与水反应；节点名与主题一致,slice_14
CHEMISTRY,chem-fx-yi-lv-cai-wei-yang-ji-f41x16,电解原理,电解原理,medium,材料讲以铝材为阳极电解H2SO4溶液使其表面形成氧化膜；属电解原理的阳极氧化应用情景,slice_15
CHEMISTRY,chem-fx-yi-lv-hua-dian-f21x11,卤素互化物与拟卤素,卤素互化物与拟卤素,medium,材料讲ICl与ICl3是卤素互化物且性质与卤素单质相似；即卤素互化物的概念与性质,slice_16
CHEMISTRY,chem-fx-yi-lv-hua-yin-wei-li-f54x14,解沉淀溶解平衡图像题的三步骤,解沉淀溶解平衡图像题的三步骤,medium,材料讲氯化银Ksp图像上曲线与上下方区域Qc和Ksp的关系；即沉淀溶解平衡图像的读图判据,slice_17
CHEMISTRY,chem-fx-yi-suan-wu-se-you-qiang-f61x05,乙酸,乙酸,high,材料讲乙酸的组成与无色有刺激性气味 与水互溶 有酸性；节点名即乙酸且已收录「羧酸与乙酸的化学性质」,slice_18
CHEMISTRY,chem-fx-yi-wen-du-ji-de-shui-yin-qiu-zai-zheng-f67x02,蒸馏,蒸馏,high,材料讲蒸馏操作要点：温度计水银球位置与沸石防暴沸及冷凝水方向,slice_19
CHEMISTRY,chem-fx-yi-yi-qi-ming-cheng-he-zuo-yong-f69x13,常见仪器,常见仪器,high,材料提醒识别装置图中不常见仪器的名称与作用；属常用实验仪器的名称结构与用途认知,slice_20
CHEMISTRY,chem-fx-yi-yong-bei-can-ji-f73x06,化学与医药的常考常识,化学与医药的常考常识,high,材料讲医用钡餐剂BaSO4与BaCO3的对比、补钙补锌及补血剂硫酸亚铁；该节点现有材料正覆盖钡餐与补血剂,slice_21
CHEMISTRY,chem-fx-yi-zhi-f55x03,解沉淀溶解平衡图像题的三步骤,解沉淀溶解平衡图像题的三步骤,high,材料给对数型沉淀溶解曲线中pM越大且曲线上方为不饱和溶液；该节点别名即「对数型沉淀溶解曲线（pC图像）的分析」并讲点在上方判饱和,slice_22
CHEMISTRY,chem-fx-yi-zhi-f55x04,解沉淀溶解平衡图像题的三步骤,解沉淀溶解平衡图像题的三步骤,medium,材料给pM与pCO坐标下曲线下方的点表示有沉淀生成的判据；同源材料「氯化银Ksp图像」亦归此节点,slice_23
CHEMISTRY,chem-fx-yi-zhi-f55x05,解沉淀溶解平衡图像题的三步骤,解沉淀溶解平衡图像题的三步骤,medium,材料讲pM等于负lg c(M)的坐标读法即数值越大离子浓度越小；服务于沉淀溶解平衡图像题,slice_24
CHEMISTRY,chem-fx-yin-ji-f41x07,电解饱和食盐水-氯碱工业,电解饱和食盐水——氯碱工业,high,材料给出阴极反应2H2O+2e-=H2↑+2OH-与电解饱和食盐水总反应及食盐精制；该节点边界即电极反应与粗盐精制,slice_25
CHEMISTRY,chem-fx-yong-jiao-dian-f53x04,水溶液中多曲线图像题的分析方法,水溶液中多曲线图像题的分析方法,medium,材料讲用两粒子浓度曲线交点求电离常数K并配合物料守恒替换分析粒子浓度图像,slice_26
CHEMISTRY,chem-fx-yong-tu-zai-neng-yuan-xin-xi-yi-yao-de-f18x04,新型无机非金属材料,新型无机非金属材料,medium,材料讲碳化硅共价晶体用作磨料、含硅4%的硅钢具导磁性等特殊功能含硅材料及在能源信息医药的应用前景；属新型无机非金属材料的分类与特性,slice_27
CHEMISTRY,chem-fx-yong-zi-mu-biao-shi-ming-cheng-wei-chu-f29x02,元素-核素-同位素,元素、核素、同位素,high,材料讲氚用字母T表示又称超重氢并列几种重要核素的用途；该节点别名即「氢元素的三种核素：氕、氘、氚」,slice_28
CHEMISTRY,chem-fx-you-shi-wei-jian-hua-zhuang-zhi-f22x09,检验so2和co2同时存在的一般流程,检验SO2和CO2同时存在的一般流程,medium,材料讲把除去SO2与检验SO2是否除尽合并为一个装置用较浓酸性KMnO4；属SO2与CO2共存检验流程中的除尽检查,slice_29
CHEMISTRY,chem-fx-you-yu-neng-gou-zai-zhong-ran-shao-f17x09,镁的化学性质,镁的化学性质,medium,材料讲Mg能在CO2中燃烧故镁着火不能用干冰与泡沫灭火器；节点已收「镁燃烧的特点与灭火注意事项」,slice_30
CHEMISTRY,chem-fx-yu-re-shui-yu-you-yu-sha-yu-deng-you-d-f65x10,化学实验中的温度控制,化学实验中的温度控制,high,材料讲浴热（水浴油浴沙浴）的选用与控温优点；该节点边界正是控温方式要与目标温度匹配,slice_01
CHEMISTRY,chem-fx-zai-zhong-f21x02,卤族元素,卤族元素,high,材料讲HX中HF熔沸点最高且氢氟酸为弱酸能腐蚀玻璃；即卤族元素中氟的特殊性,slice_02
CHEMISTRY,chem-fx-zao-zhi-shu-f73x14,化学与传统文化,化学与传统文化,high,材料讲造纸术原料主要成分是纤维素与指南针含磁性氧化铁；属传统文化中物质成分判断,slice_03
CHEMISTRY,chem-fx-ze-f49x10,有关电离常数计算的两种类型-以弱酸hx为例,有关电离常数计算的两种类型(以弱酸HX为例),high,材料讲弱酸Ka的近似处理（c(HX)始减c(H+)约等于c(HX)始）及由起始浓度与Ka求c(H+)；与节点同名,slice_04
CHEMISTRY,chem-fx-zheng-fa-fan-ying-shi-de-qi-ti-fen-wei-f71x06,盐类水解的规律及拓展应用,盐类水解的规律及拓展应用,medium,材料讲蒸发与反应时的气体氛围抑制水解（AlCl3溶液需在HCl气流中蒸发）；属盐类水解的拓展应用,slice_05
CHEMISTRY,chem-fx-zheng-fa-jie-jing-f56x06,从溶液中获取晶体的方法,从溶液中获取晶体的方法,medium,材料讲蒸发结晶与冷却结晶的适用选择（溶解度随温度变化大小）；即从溶液中获取晶体的方法,slice_06
CHEMISTRY,chem-fx-zhi-bei-die-dan-hua-na-f69x18,物质制备流程与条件控制,物质制备流程与条件控制,medium,材料是制备叠氮化钠的一段流程操作（连接装置后滴加浓硝酸充分反应）；属物质制备流程与操作步骤,slice_07
CHEMISTRY,chem-fx-zhi-liang-shou-heng-f06x09,守恒法,守恒法,medium,材料讲质量守恒即原子守恒这一守恒关系；该节点别名含「守恒法及其四类守恒关系」,slice_08
CHEMISTRY,chem-fx-zhi-shi-ji-ji-zhong-dian-pan-duan-f51x08,氧化还原滴定的原理与指示剂,氧化还原滴定的原理与指示剂,high,材料讲酸性KMnO4自身作指示剂与Na2S2O3滴定碘液用淀粉指示的终点判断；属氧化还原滴定的指示剂与终点,slice_09
CHEMISTRY,chem-fx-zhu-yao-xing-zhi-f13x02,碳酸钠,碳酸钠,medium,材料讲碳酸钠稳定而结晶碳酸钠易风化并涉及受热的热稳定性；属碳酸钠的性质,slice_10
CHEMISTRY,chem-fx-zhu-yao-xing-zhi-f13x03,nahco3与碱反应的应用,NaHCO3与碱反应的应用,high,材料给出碳酸氢钠与Ca(OH)2在少量与过量时的两个离子方程式；即该节点别名『多元弱酸（酐）与碱反应的量比规律』,slice_11
CHEMISTRY,chem-fx-zhu-yao-yong-tu-f12x09,na2o2的性质及应用,Na2O2的性质及应用,low,材料后半句讲强氧化剂漂白剂供氧剂消毒剂等过氧化钠用途；该节点覆盖供氧剂等应用而前半句制取Na2O2与烧碱疑为表格中钠的另一列,slice_12
CHEMISTRY,chem-fx-zhu-yao-yong-tu-f13x04,na2co3-nahco3的应用,Na2CO3、NaHCO3的应用,high,材料讲碳酸钠用于制玻璃与肥皂而碳酸氢钠用于灭火器与发酵粉；即Na2CO3与NaHCO3的应用,slice_13
CHEMISTRY,chem-fx-zhuang-zhi-zhong-f66x09,定量实验数据的采集与处理,定量实验数据的采集与处理,low,材料为残句讲装置Ⅲ先通适量气体X再通足量气并依据生成的固体质量计算；属定量测定数据的采集与计算但原文有缺字,slice_14
CHEMISTRY,chem-fx-zhuo-shao-bei-shao-duan-shao-f56x02,工业流程中反应条件的控制,工业流程中反应条件的控制,low,材料讲无机化工流程中灼烧与焙烧与煅烧改变结构并使杂质在高温下氧化分解；属流程中的操作与条件控制,slice_15
CHEMISTRY,chem-fx-zong-fan-ying-f39x01,原电池的工作原理-以zn-cu原电池为例,原电池的工作原理 （以Zn－Cu原电池为例）,medium,材料给Zn+Cu2+=Cu+Zn2+总反应并讲盐桥组成与作用；即锌铜（双液）原电池的工作原理,slice_16
CHEMISTRY,chem-fx-zu-he-fa-f03x07,含苯环同分异构体数目的确定技巧,含苯环同分异构体数目的确定技巧,high,材料用组合法数苯环上一氯代物（丁基4种乘苯环3个位置得12种）；该节点别名即「取代基自身结构数目的乘法」,slice_17
CHEMISTRY,chem-fx-zui-jian-shi-f02x05,有机物分子分子式的确定,有机物分子分子式的确定,medium,材料解释最简式（实验式）的含义与最简式量；同讲相邻片段（分子式）即绑此节点且该节点含「直接法与实验式法确定分子式」,slice_18
CHEMISTRY,chem-gas-washing-points,干燥管与洗气瓶的作用,干燥管与洗气瓶的作用,medium,材料讲洗气瓶的试剂选择与长进短出操作；属干燥管与洗气瓶的使用要点,slice_19
CHEMISTRY,chem-high-bp-distillation-no-water,蒸馏,蒸馏,high,材料讲蒸馏高沸点馏分时放出冷凝水改用空气冷凝以防冷凝管炸裂；属蒸馏操作与冷凝方式选择要点,slice_20
CHEMISTRY,chem-hj-fenli-guan-dongguan-shi-yong,常见仪器,常见仪器,medium,材料讲漏斗、分液漏斗、冷凝管、球形干燥管与洗气瓶的用途与使用要点；属常用仪器的结构与用途（节点已收录冷凝管选用与干燥管气流方向）,slice_21
CHEMISTRY,chem-hj-fenya-fenyadinglv,压强平衡常数,压强平衡常数,medium,材料讲分压定义与分压定律（总压等于各分压之和）；该节点边界即某气体分压等于总压强乘其物质的量分数,slice_22
CHEMISTRY,chem-hj-hanbian-gainian,反应热-焓变,反应热、焓变,medium,材料讲焓的定义与等压条件下反应热等于焓变及ΔH正负与生成物总焓减反应物总焓；即反应热与焓变,slice_23
CHEMISTRY,chem-hj-jian-jixing,键的极性和分子的极性,键的极性和分子的极性,medium,材料讲不同种元素原子间形成极性键而同种元素原子间形成非极性键；属键的极性,slice_24
CHEMISTRY,chem-hj-jianya-zhengfa-cuiqu,萃取,萃取,medium,材料三段以萃取原理与反萃取（被萃物返水相有机相再生循环）为主并含减压蒸发；该节点边界即含反萃取方法,slice_25
CHEMISTRY,chem-hj-jiaoli-daidian-jingshui,胶体的性质及应用,胶体的性质及应用,high,材料讲胶粒带电而胶体电中性、同种电荷互斥维持介稳性及明矾水解生成胶体吸附净水,slice_26
