subject,pages,verdict,items_min,items_numbered,evidence
MATH,"450,451,452,453,454,455,456,457,458,459,460,461,462",ACCEPT,505,119,"450：选③展开(a_n+a_{n−1})(a_n−a_{n−1}−2)=0→a_n=2n−1与归纳证2^{2n+1}−2被3整除全对；451：累加法a_n/n=2−1/n→a_n=2n−1、T_n=3−(n+1)/3^{n−1}与页一致；452：a_n=n/2ⁿ、b_2=2→λ∈[2,+∞)、构造法λ=d/(c−1)全对；453：b_n=3−2(2/3)ⁿ、a_n=3^{2ⁿ−1}与页一致；454：b_n=2(3/2)^{n+1}−2（注明n+1项）、a_n=3ⁿ/(2+3ⁿ)；455：例8 a_{n+1}−2a_n=4×2^{n−1}=2^{n+1}（3倍裁片核实）、T_n=n(n+1)/2+log₂(n+1)、4条求和公式、例9 2S_n=3a_{n+1}−3；456：q=5/3、15/4(5/3)ⁿ−3n/2−15/4、例10 2023/2、例11 a_1=4、a_n=−3a_{n−1}；457：T_n=1+(2n−1)3ⁿ（3倍裁片核实①②两式）、解题模板4步、8条裂项技巧全与页一致；458：T_n=1/6−(1/2)·1/(2^{n+1}+1)<1/6、例13 q=3、a_n=3^{n−1}、T_n=(3ⁿ−1+(n−1)nln3)/2、例14偶数T_n=2n(n+1)/奇数−2n(n+1)分段；459：例15选项ABD逐项（a_{2n}=4×3^{n−1}−1故C错）、S_{2n}=4×3ⁿ−4n−4、例16 a_1=5、d=2、a_n=2n+3；460：例16证法一偶数T_n=S_n+n(n−1)/2、奇数S_n+(n−5)(n+2)/2、证法二T_n=n(3n+7)/2（我验算n=2时T_2=−1+14=13=2×13/2吻合）、例17三条件与选①选②推导；461：选③、(2)问T_n=5/4−(2n+5)/(4×3ⁿ)<5/4、例18 P(λ)定义与A是B否判断；462：√(n+3)−√(n+1)=2/(√(n+3)+√(n+1))<1/√n矛盾论证、例19 a_n=3n、b_n=3(2n+1)/2、T_n=4n/(54n+81)、c_n=6n²+6n+1、A_n<1/6。14页稿子均逐块覆盖到边栏页码427-440，未见页面上找不到对应处的内容（无编造），数字“1 000/2 023/a_{1 012}”与页上断数字排版一致。"
MATH,"463,464,465,466,467,468,469,470,471",ACCEPT,213,108,逐页独立清点并与转写稿逐块核对：p463 章概览三块（①平均变化率②瞬时变化率③导函数④几何意义、左框求导公式8条+四则3条+复合1条、右框单调性2条+极值2条+最值编号1/2含步骤1)2)）全覆盖；p464 知识图谱10式（平均变化率定义+步骤2式、点导数公式、瞬时速度定义+步骤3式、割线斜率、切线斜率）与清单块1/2/3及右栏概念辨析、深度剖析Δt→0、深度剖析ΔxΔy三条均在稿中，红色手写批注'是一个整体，不是Δ与t相乘'已录入；p465 块4/5/6（切线定义、几何意义k₀、导函数f'(x)=lim式）、温馨提示'在/过'区别、右栏深度剖析3条+温馨提示（y=x^(1/3)在x=0不可导但切线x=0）+易错辨析（[f(x₀)]'=0）均一致；p466 等价形式3式、注意句、例2(1)(2)两解法（含2h解法）、答案D/B、方法技巧、步骤1)2)全覆盖；p467 口诀'一差二商三极限'、例3两小题两解法（Δy=(Δx)²/(1+Δx)、f'(x)=1−1/x²、a=1）、例4四选项与图象描述（x=2处相切取最小值）一致；p468 知识图谱8公式+4法则（含[cf(x)]'=cf'(x)）+复合1式、表格8行、常用2式、四则3条、右栏易混辨析（幂/指）、易错警示（x²−2x+c）、知识补充4条全在；p469 复合定义+法则、三层拓展y'_x=y'_u·u'_v·v'_x、先化简再求导3法、例1四小题四解（含(4)=2/(1−x)²）、流程图四框（分层/分别求导/相乘/变量回代）、注意点①②③、例2 A–D选项与解析开头均正确
MATH,472,RETRANSCRIBE,25,12,"p472 例8解法一符号级错写：图片中 g(−1/2) 推导链第二行为 '=−g(−(3/2+2))=−g(1/2)=−g(3/2−2×1/2)'，转写稿写成 '=−g(3/2+2)=−g(1/2)=…'，即把取负中间步 −g(−(3/2+2)) 丢成上一步 −g(3/2+2) 的重复，解题过程被扭曲。其余均与页图一致：例7解析(1) S=1/2×1×|−1/3|=1/6 选A、(2) 方程组解 x₀=0,y₀=5,a=4、(3) k₁=2、k₂=1/(x₀+1)、a=ln2，答案(1)A(2)4(3)ln2；奇偶性4条（f(x+a)偶→f'关于(a,0)对称等）；例8题干、选项A–D、解法一主体（f(x)=1反例A错、f(x)=sin(πx)构造、g(−1)=−π≠g(2)=π D错、g(3/2)=0）；红色指点迷津'如果一个连续可导函数是奇(偶)函数，则它的导函数是偶(奇)函数'已录入。缺陷局部于该推导链单步，结论B正确未变，但因解题过程失真判整页重转"
MATH,"473,474,475,476",ACCEPT,97,57,"p473 解法一收尾（取x=5/4得f(−1)=f(4)）、解法二①②③全链（f(−x)=f(3+x)、g(−x)=−g(3+x)、g(−x)=g(x+4)、g(x+1)=−g(x)、g(x+2)=g(x)、g(−1/2)=0）、答案BC、5.3知识图谱四分支（单调性∀x∈(a,b)两条、最值、极值配图x₁/x₂、解决实际问题）、单调性4条（含'陡/缓'）、右栏深度剖析2条（f(x)=x³充分不必要例）均一致；p474 例1四选项图描述与排除推理（x<0上方升、0<x<2下方降，选C）、方法技巧、极小值/极大值定义（f'(a)=0左−右+、f'(b)=0左+右−）、红色手写'是自变量的值，而不是点'、例2 f'(x)=(x−2)e^(x−1)+2/x−1=(x−2)(e^(x−1)−1/x)=(1/x)(x−2)(xe^(x−1)−1)分解与h'(x)=(x+1)e^(x−1)、右栏深度剖析5条（第5条页面截断至'该'）全在；p475 例2收尾（h(1)=0、三段单调、m=2,n=1、mf(n)=2f(1)=2×(−2×e⁰+2ln1−1+2)=2×(−1)=−2、答案C）、最值1条+区别3条、例3命题①②③与答案A、右栏承接'必要不充分条件'+①y=x²②y=x³③y=|sin x|④y=x^(1/3)四例、深度剖析最值2条均正确；p476 步骤①②③、注意'不能用∪连接'、含参2形式与分类标准①②③、例1(1)切线2x+y+1=0、(2) f'(x)=(ax−1)(x+2)eˣ四情形①a>0②−1/2<a<0③a=−1/2④a<−1/2区间全对（②递减区间(−∞,1/a),(−2,+∞)与图一致）、求参3条，末尾'令'处截断与原页断行位置相符，非漏"
MATH,"477,478,479,480,481,482",ACCEPT,154,74,"逐页对照页图，无漏块无编造。477：例2(1)(2)解析全式齐全（f′(x)=x−9/x、g(x)=xeˣ∈(e,2e²)、a≥1/e）、例3解析前半（a/b=0.9e^0.1、c−b=ln(1+1/9)−1/9、h′(x)=(x+1)eˣ−1/(1−x)）及【易错警示】盒均在稿中。478：极值四步+①②③、例4解析全段（f′(x)=(x−1)(x−a)/x、f(1)=−a−1/2∈(−3/2,−1/2)、a=1/2时−1/8−1/2−½ln2<−1/2）、五步思路均与图一致。479：例5(1) Δ=b²+8ac>0、x₁+x₂=b/a、x₁x₂=−2c/a⇒ab>0,ac<0,BCD；例5(2)切点x₀=1/lna、e(ln a)²≤e、(1/e,1)、图与数形结合盒均在。480：例6表格（+/0/−行）与三段分类（2/a−e²、(1/a)ln(1/a)−1/a、1/a−e）全对。481：例7(2)三分支（a=e−½e²、max{½,a+½e²}、a≤−e²不符）、流程图设元/列式/求导/求值、例8全解（y=50((2−sinθ)/cosθ+1)、y′=50(2sinθ−1)/cos²θ、y_min=50(√3+1)、DO=50√3/3 m）均与图一致。482：Δ>0/Δ=0/Δ<0三张表逐格核对（含单调区间、极大/极小值点 x=x₁/x=x₂ 交叉）、x₀=−b/3a 对称中心、例1解析开头（f′=6x²−6ax）均在，表格行列无错配。"
MATH,483,RETRANSCRIBE,28,9,"漏块：p483右栏下半截整段缺失。页图右栏自上而下为：令g′(x)=0得x=1/e…所以g(x)在(0,1/e)上单调递减，在(1/e,+∞)上单调递增，所以g(x)min=g(1/e)=−1/e，所以m=1。(2)由(1)知f(x)=xlnx。由f(x)−ax²=0得xlnx=ax²，因为x>0所以(lnx)/x=a，设h(x)=(lnx)/x，则h′(x)=(1−lnx)/x²，令h′(x)=0得x=e，当x∈(0,e)时h′(x)>0，当x∈(e,+∞)时h′(x)<0，所以函数h(x)在(0,e)上单调递增，在[页脚461]。但稿中p483止于『g(x)在(0,1/e)上单调递减，在』，其后约10个最小条目全部缺失（含例2(1)的答案m=1与例2(2)中h(x)的构造及一阶导分析）；p484开头因此只剩悬空片段『(e,+∞)上单调递减』。grep验证（python tools/kb_coverage/check483.py，对全稿统计）：'m=1'→0、'g(x)_{\\min}'→0、'\\frac{1-\\ln x}{x^2}'→0、'h(x)=\\frac{\\ln x}{x}'→0、'(0,e)上单调递增'→0、'由(1)知'→0。裁剪放大页图（.agent_audit_crops/audit_m_483_right_lower.png、audit_m_484_left_top.png）证实上述文字确在页面上。同页其余部分（选项A/B表格、(12−6a)x²−6a+6、a=2对称中心、零点个数判断1)2)3)、例2题干）核对无误，但漏块属实质缺陷，判重转。"
MATH,"484,485,486,487,488,489,490",ACCEPT,165,75,"逐页对照页图，无漏块无编造。484：h(x)max=h(e)=1/e、图象、突破瓶颈盒、三档结论（a>1/e无解；a=1/e或a≤0一解；0<a<1/e二解）、例3 g′(x)=(2−2x³)/x²及四个极限趋势、例4(1) f′=(1−x)/x²最大值−1，均与图一致（开头片段系p483漏句的尾部，484页面自身内容完整在稿）。485：例4(2)四分支①–④全式（f(1/a)=1−a+a+(a+1)lna、g′(a)=1/a+lna>0、a∈(0,+∞)）与构造模型①–⑥齐全。486：构造模型⑦–⑭全14条无缺、例5全解（t₁=lnx、t₂=a+x、g(x)=lnx−x<−1⇒a≥−1，选C）、解题技法3条变形公式、例6题干与g(x)=−alnx−eˣ+2ax−a。487：h′(x)=−(x−a)(x−1)/x三分支、双变量类型1–4共8条⇔公式逐条核对无误、例7全解（f_max=f(0)=1、g_max=g(0)=−√2、m≥√2+1）。488：证不等式三步、例8全解（h′(x)=1/x²−e^{x−1}<0、g′(1)=a−2≤0）、极值点偏移定义（左偏/右偏条件）、判定定理1)2)、四小图描述。489：对称化构造法/比值代换法、例9解法一（f′=(x−1)/x·(eˣ/x+1)、f_min=f(1)=e+1−a、(−∞,e+1]）与解法二（t=x−lnx、g(t)=eᵗ+t、g(1)=e+1）及(2)证明全段（g′(x)=(x−1)(eˣ+x−1−xe^{1/x})/x²、(xe^{1/x})′=e^{1/x}(1−1/x)<0）。490：洛必达0/0三条件与∞/∞型、例10(1)全解（g′=2(x²+1)/(1−x²)²·(lnx+(1−x²)/(x²+1))、h′=(1−x²)²/(x(1+x²)²)>0、洛必达lim=−1+1=0、k≤0）与(2)全解（φ′=(x−1−lnx)/(x−1)²、洛必达链lim_{x→0}xlnx/(x−1)=0、a≤0）均与页图一致。"
MATH,"491,492,493,494,495,496,497,498,499,500,501",ACCEPT,188,40,逐页对页图独立清点：491 知识网络图含 2 个原理公式+N=mn 乘法式+二项式定理(a+b)^n 展开式/通项 T_{k+1}=C_n^k a^{n-k}b^k/对称性/2^n+排列数 A_n^m 两式+组合数 C_n^m 三式+组合两性质，稿全收；492 右侧栏 4+2=6、3×2×4=24、并联/串联电路框均收；493 例1 三班表格(30/20/50、30/30/60、35/20/55)与 50+60+55=165、30+30+20=80 逐项吻合；494 例2 5×4×3=60、例3 2×10=20+1×5×2=10=30、m1m2m3+m4m5 与 m1(m2+m3+m4)m5 两图式吻合；495 例4 涂色 24+24+24=72 与 48+24=72 两种解法数值全对；496 例5 蜂房 8 条爬法与例6 900-648=252 复核无误；497 排列/排列数定义、公式、推导 n…(n-m+1) 及多选题答案 AD 吻合；498 例1 两方程 (4x²-35x+69)(x-1)x=0 根 3 与 x²-19x+78=0 根 6 手工复核成立、例2 恒等式两证法吻合；499 例4 三种解法 A_5^4+2A_5^3=240、A_5^2A_4^2=240、A_6^4-2A_5^3=240 全对；500 例6 三问 72/36/480 及 501 例7 504、例8 720/420 均复核无误。编号条(原理 1/2、例1-例8、小节 1-6 等)逐页齐全，无漏块、无页面外内容、条件符号(m≤n、0!=1、C_n^0=1、n∈N*)未见写错。
MATH,502,ACCEPT,18,3,内容层面全对：组合定义、C_n^m 连乘/阶乘两式、C_n^0=1、性质1 C_n^m=C_n^{n-m}、性质2 C_{n+1}^m=C_n^m+C_n^{m-1} 及解释、排列组合联系区别、概念辨析 2 条、卡通图恒等式、5 个常见组合恒等式(含 C_r^r+C_{r+1}^r+⋯=C_{n+1}^{r+1} 与 Vandermonde 式)逐条与页图一致。缺陷仅在装饰性星标：页图 4 个编号标题实为「1 组合 ★★★、2 组合数与组合数公式 ★★★、3 组合数的性质 ★★、1 有关组合数的计算与证明 ★★」(已放大裁剪核对)，稿子分别少写 1 颗为 ★★/★★/★/★；属轻微标注差、非实质内容缺陷，判 ACCEPT 但列出待修。
MATH,"503,504",ACCEPT,42,7,503 例1 四小问：C_50^48=1225、C_99^2+C_99^3=C_100^3=161700、 telescoping 得 C_11^4-1=329、4≤n≤5 时 n=4→5/n=5→16，及 (2) n²-3n-54=0→n=9、(3) 乘积恒等式两阶乘展开 全部手工复核与稿一致；例2 (1) 互质 14 对(逐一列出)→2/3 选 D、(2) 16+48=64 吻合。504 例3 三问 90/185/115 用 C_4^2C_6^4、C_10^6-C_4^1C_6^5-C_6^6、C_6^6+C_4^1C_6^5+C_4^2C_6^4 复核无误；分组分配 N 定义与 6 种情形(N、N/A_m^m、N/A_r^r、N·A_m^m、N、N/A_r^r·A_m^m)逐条吻合；例4 题干到「则不同的抽(接下页)」完整无截断。编号(例1、例2、3、4、1-6 情形)齐全，无漏块、无编造。
MATH,"505,506,507,508,509,510,511,512,513,514,515,516,517,518",ACCEPT,235,176,"逐页独立清点并与页图抽查比对（14 页全读）：p505 例5 八个小题公式逐一对上（C_6^2C_4^2C_2^2=90 至 C_6^1C_5^2C_3^3A_3^3+C_6^1C_5^1C_4^4/A_2^2·A_3^3+C_6^2C_4^2C_2^2=540）；隔板法 C_15^3=455、C_9^3=84；例4 四选项 A~D 上下标无误。p506 例7 两类 4×3×1×2×2=48 与 4×3×2×1×2=48、共 96；(C_7^2C_5^2/A_2^2+C_7^3)×A_5^5=16800；知识图谱 5 条公式（含奇偶项和 2^(n-1)）；手写标注“共有(n+1)项”已录。p507 杨辉三角 6 行数值（1 6 15 20 15 6 1）与红手写 C_n^k=C_(n-1)^(k-1)+C_(n-1)^k 对上；性质表 4 行（n 奇时中间两项 C_n^((n+1)/2)、C_n^((n-1)/2) 相等且最大）；温馨提示赋值法 (1+1)^n=2^n、(1-1)^n=0 均录。p508 T_4=(-2)^3C_6^3x^3=-160x^3；有理项 4 个；(3) 系数 -20；例2 解法一常数项式跨页断点 C_9^5C_4^3(-2)^5+C_9^1C_8^6× 与 p509 开头 (-2)^1=-126×4×32-9×28×2=-16632、-512-16632=-17144 衔接无误。p509 解法二三项 -512-16128-504=-17144；例3(1) 常数项 3、(2) 两法均 -88、答案 DB。p510 ①中 n 偶/奇两种奇偶项系数和公式 (f(1)±f(-1))/2 互换关系与页面一致；例4 五问结果 2^10、1、2^9、(1+5^10)/2、(1-5^10)/2 全对。p511 T_5=1120x^-6；红批 C_n^(n/2)；(21-√145)/2≤r≤(25-√145)/2、r=6、T_7=1792x^-11；例6 证明链 2^n≥n^2+n+2>n^2；例7 解法一末 -919。p512 92×90+1=8281→余数 81；S_6=8、S_7=13、S_8=21、S_9=34；∑S_i=S_2023-S_2→入场码 13311、答案 BCD；0.998^6≈0.988 与红批“取到第 2 项”。p513 章首图四板块全录，含超几何 m=max{0,n-N+M}、r=min{n,M}、E(X)=nM/N=np 及 68.27%/95.45%/99.73% 三值。p514 条件概率三性质、加法公式证明链、乘法公式两条（P(A)>0/P(B)>0）、全概率公式。p515 贝叶斯货车例 4/5；2024 天津两空 3/5、1/2。p516 例2 P(AB)=2/5、P(B|A)=3/5；例3 0.24/0.224/0.424；例4 题干与红批“答对 5 道或答对 6 道”。p517 12180/C_20^6、13/58；p_(i+1)=0.4p_i+0.2、p_i=(1/6)(2/5)^(i-1)+1/3；7.2 知识图谱三支。p518 分布列性质①②、例表 0.1/0.2/0.4/0.2/a、答案 ABD（P(X≥3)=0.3 故 C 错）、两点分布止于“那么 X 的分布列如表”稿注“表格续下页”与页面一致。页边栏页码 483~496 连续正确；未见整块漏录，未见稿中独有的编造内容。"
MATH,"519,520,521,522,523,524,525,526,527,528,529,530,531,532",ACCEPT,266,132,"逐页独立清点并与页图抽查比对（14 页全读，书内页码 497-510 连续吻合）：p519 两点分布定义表、三步流程、P(D)=P(ABC)+P(AB C̄)+P(A B̄ C)+P(ĀBC) 四项展开（3/4×2/3×1/2+3/4×2/3×(1-1/2)+3/4×(1-2/3)×1/2+(1-3/4)×2/3×1/2=17/24，已复算无误）、P(X=0..3)=1/24,1/4,11/24,1/4 与分布列表一致。p520 指数-等级六行表、直方图六柱高（0.002,0.004,0.006,0.004,0.002,0.002）、(0.002+0.004)×50×365=109.5≈110、三层 0.1/0.2/0.3→1/2/3 个样本、P(X=2000..8000)=2/15,4/15,2/5,1/5（C₂¹/C₆² 等逐项复算无误）。p521 P(X=0..200)=1/7,2/7,1/3,4/21,1/21、Y 分段式与 P(Y=0,5,10)=3/7,11/21,1/21、7.3 知识图谱六式（E(X)=Σx_ip_i、E(aX+b)=aE(X)+b、D(X)=Σ(x_i-E(X))²p_i、D(aX+b)=a²D(X)、E(X)=p、D(X)=p(1-p)）、射击图甲 2,6,6,7,9,10,10,10/乙 4,6,8,8,8,8,8,10 均对上。p522 P(X=1)=C₅¹/5³=1/25、P(X=2)=A₅²C₃¹/5³=12/25、P(X=3)=A₅³/5³=12/25、E(X)=61/25、E(2X-3)=2p-3、D(X) 定义与 σ(X)、例3 取值 0,1,3 与红批【说明】、深度剖析 3 条、知识补充 x̄ 与 P(X=x_i)=1/n、σ(aX+b)=|a|σ(X) 全在。p523 P(X=0)=2/A₃³=1/3、P(X=1)=1/2、P(X=3)=1/6、E(X)=1、D(X)=1 故选 D；D(Y)=a²D(X) 三特例、D(X)=E(X²)-(E(X))²、例4 答案 2;4、ξ 表 1/2,1/20,1/10,3/20,1/5、E(ξ)=1.5、D(ξ)=2.75、a=±2 与 {a=2,b=-2} 或 {a=-2,b=4}、知识拓展证明链完整。p524 四步流程、0.686、P₁-P₂=3pq(q-p)(q+p-pq)、P(X=0/5/10/15) 四式、E(X)=15q(3p-3p²+p³)、E(Y)=15p(3q-3q²+q³)、E(X)-E(Y)=15pq(q-p)(3-p-q)（已手工展开复核该因式正确，0<p<q≤1 时 >0）、结论甲先。p525 两表（110/120/125/130/135 与 100/115/125/130/145，P 均 0.1/0.2/0.4/0.1/0.2）、E(X)=E(Y)=125、D(X)=50、D(Y)=165、甲更稳；7.4 知识图谱二项 P(X=k)=C_n^kp^k(1-p)^{n-k}/E(X)=np/D(X)=np(1-p) 与超几何 P(X=k)=C_M^kC_{N-M}^{n-k}/C_N^n（k=m..r，m=max{0,n-N+M}，r=min{n,M}）、E(X)=nM/N=np 全在。p526 伯努利/二项/超几何定义与公式、方法技巧两点（对立性/重复性）、深度剖析 4 条、轻巧记忆、知识辨析、实际应用步骤 1)2)（跨 527 顶部 3)4) 衔接）均录。p527 甲直方图四柱 0.020/0.060/0.080/0.040、乙五柱 0.010/0.020/0.030/0.080/0.060、等级表 a/5a²/a²（a∈(1/10,1/7)）、甲一级 3/5→抽 6 件、P=(C₆²C₄¹+C₆³)/C₁₀³=2/3（复算 80/120）、乙 7/10,1/4,1/20、X~B(3,1/4) 四概率 27/64,27/64,9/64,1/64、E(X)=3/4、E₁=2a²+3a/5、E₂=13a²/10+7a/10、E₁-E₂=(7a/10)(a-1/7)<0 投乙，红批三处（n 重伯努利/两种情况/红公式）均在。p528 最大值三步、p₁=10p³-15p⁴+6p⁵、p₂=3p²-2p³、2p³-5p²+4p-1>0→(2p-1)(p-1)²>0→(1/2,1)、f(n+1)/f(n)=((n+1)/(n-12))×(2/5)、n<62/3、13≤n≤20 递增、n=21、超几何关键点（不放回/无顺序）与 1)2) 均对上。p529 a=0.0044（50×(0.0024+0.0036+0.0060+a+0.0024+0.0012)=1 复算）、ξ 四概率 5/21,15/28,3/14,1/84、E(ξ)=1 与另解 3×3/9、例4 超几何四概率 4/35,18/35,12/35,1/35 与表。p530 E(ξ)=9/7 与另解 3×3/7、X~B(2,p₁)/Y~B(2,p₂)、P(A)=-3p₁²p₂²+(8/3)p₁p₂（展开复核）、t=p₁p₂∈[1/3,4/9]、最大值 16/27、7.5 图谱 f(x)=1/(σ√(2π))e^(-(x-μ)²/(2σ²)) 与 0.6827/0.9545/0.9973、连续型定义、正态曲线定义、名师点睛。p531 X~N(μ,σ²)/标准正态、E(X)=μ/D(X)=σ²、特点 1)-7)（含红批渐近线、瘦高/矮胖黄标）、图甲图乙（σ=1 三条/σ=0.5,1,2 三条）、3σ 原则两区间三值、σ 作用、例1 I(x)=I₀e^-(x-2)²/2 与四选项 √ln2/4√ln2/3√ln2/2√(2ln2)。p532 3dB 带宽 x=2±√(2ln2)→x₂-x₁=2√(2ln2) 选 D、对称四性质（≡ 符号正确）、例2 四选项判定（0.1587/0.5/0.8413）选 BC、例3 0.9545-0.6827=0.2718→P(60<X<70)=0.1359、阴影图与方法总结全在。未见整块漏录、未见稿中独有内容（编造）、未见 ⇌/上下标/单位错误；红字批注、【提示】、黄色高亮标注位置与页图一致。"
MATH,"533,534,535",ACCEPT,48,22,"533：3σ两步、例4（P(X≥120)=0.15865、1000×0.15865≈159、答案C）、例5（E(X)=25、Y=200-5X、E(Y)=75、D(X)=25、0.683、X>40、0.0015）逐条与页图一致；红笔提示 E(X)=np 已收录。534：ξ~B(4,1/2)、P(ξ<3)=11/16、P(ξ≥3)=5/16、P3=73/128、Pn=3/8Pn-1+5/16、{Pn-1/2} 等比（首项1/2公比3/8）、Pn>1/2 全在；三条红笔批注（一题多解/全概率公式/易错警示）均收录。535：P(X=k) 分段式、①-② 错位相减全链、E(X)=(1-0.994^90)/0.006≈69.67 与页图逐行一致，参考数据 0.994^90≈0.582 未漏。"
MATH,"536,537,538,539,540,541,542,543,544,545,546",ACCEPT,159,96,"536章首结构图：r 公式、特征①②③、b̂/â、ŷ、R²、2×2列联表、χ² 公式、α临界值表（0.1/0.05/0.01/0.005/0.001 → 2.706/3.841/6.635/7.879/10.828）全在，并如实注明页面无印刷页码。537：知识图谱、例1答案D、四类相关定义、函数vs相关关系辨析表（含 π→4π）齐全。538：例2数据（78,87,98,108,115,120）与散点图、r 双公式、特征1)2)3)、例3答案A、温馨提示、r 三列辨析表一致。539：参考数据（75/162/2051/4.2/6.5）、散点六点、r≈0.952>0.75 结论均对。540：模型、Q=Σ(yi-bxi-a)²、最小二乘、红笔“二乘”批注、过中心(x̄,ȳ) 齐全。541：残差定义、三种检验方式、名师点睛、例1表（42,53,66,m,109；r=0.98；s_y²=542）一致。542：0.98×10×√271≈161.308、m=80、ȳ=70、Σyi²=27210、ŷ=86.1、残差-6.1 逐项复算无误；五步法与例2表（7.25…11.8）齐全。543：x̄=17.5、ȳ≈9.49、80.1、437.5、b̂≈0.18、â=6.34、0.0174、14.6784、R²≈0.999 全部复算通过；五种非线性化（指数/对数/幂/bx²+a/a+b/x）齐全。544：例3表（3/2.5/0.5/10/12/6）、b̂=0.6、â=-1.3、答案D；例4两表（46.6/563/6.8/289.8/1.6；1469/108.8）一致；解析(1) 止于 y=c+ 与页面断点相符。545：d̂=68、ĉ=100.6、ŷ=100.6+68√x、576.6、66.32、x=46.24 复算无误；8.3 图谱与列联表、名师点睛 a/(a+b) vs c/(c+d) 齐全。546：等高堆积条形图、吸烟例答案“有”、χ² 公式、α临界值表、温馨提示、反证法vs独立性检验辨析表一致。未见整块漏转，未见页面上不存在的内容（编造），未见 ⇌/上下标/单位错误。"
