subject,pdf_rel,page,span,status,page_kind,plan,chars,formulas,figs,numbered,uncertainties,truncated,items_min,verdict,gate,note
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,193,0183_0196,done,图密集,审计-全,3565,43,7,61,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,194,0183_0196,done,叙述,审计-轻,3711,48,2,26,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,195,0183_0196,done,图密集,重转-全协议,2539,5,8,54,0,,26,UNCERTAIN,fail,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,196,0183_0196,done,图密集,重转-全协议,3033,34,5,19,0,,21,ACCEPT,fail,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,197,0197_0203,done,公式密排,审计-全,2443,67,4,23,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,198,0197_0203,done,公式密排,审计-全,3134,108,10,43,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,199,0197_0203,done,公式密排,审计-全,3297,138,10,19,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,200,0197_0203,done,叙述,审计-轻,2620,21,0,0,0,,,ACCEPT,pass,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,201,0197_0203,done,表格式,重转-全协议,2230,19,0,0,0,yes,,ACCEPT,fail,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,202,,missing,叙述,补齐-全协议,0,0,0,0,0,,,ACCEPT,pending,
PHYSICS,2027版高中《53知识清单》彩色版（物理）/2027高中知识清单物理.pdf,203,,missing,未定,补齐-全协议,0,0,0,0,0,,,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,1,0001_0014,done,封面/扉页,审计-轻,555,0,2,0,0,,0,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,2,0001_0014,done,图密集,审计-全,4472,0,5,120,0,,150,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,3,0001_0014,done,表格式,审计-全,792,0,4,0,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,4,0001_0014,done,图密集,审计-全,2172,0,4,0,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,5,0001_0014,done,叙述,重转-全协议,2961,0,0,0,0,,0,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,6,0001_0014,done,叙述,审计-轻,3667,0,0,0,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,7,0001_0014,done,叙述,审计-轻,3397,0,0,10,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,8,0001_0014,done,叙述,审计-轻,2900,0,0,0,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,9,0001_0014,done,叙述,审计-轻,3036,0,0,0,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,10,0001_0014,done,图密集,重转-全协议,1677,0,5,23,0,,,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,11,0001_0014,done,图密集,重转-全协议,2404,0,8,56,0,,,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,12,0001_0014,done,图密集,审计-全,2806,0,5,53,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,13,0001_0014,done,表格式,审计-全,2555,0,3,26,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,14,0001_0014,done,图密集,重转-全协议,3165,0,5,48,0,,48,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,15,0015_0028,done,表格式,审计-全,3208,0,4,56,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,16,0015_0028,done,表格式,审计-全,3473,0,4,42,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,17,0015_0028,done,表格式,审计-全,3185,0,5,26,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,18,0015_0028,done,表格式,重转-全协议,2619,0,8,21,0,,53,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,19,0015_0028,done,图密集,重转-全协议,3419,0,5,41,0,,64,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,20,0015_0028,done,图密集,审计-全,3182,0,5,13,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,21,0015_0028,done,图密集,审计-全,2776,0,7,14,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,22,0015_0028,done,图密集,重转-全协议,2622,0,4,30,0,,51,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,23,0015_0028,done,图密集,重转-全协议,2789,0,6,18,0,,40,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,24,0015_0028,done,图密集,重转-全协议,2582,0,4,37,0,,40,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,25,0015_0028,done,图密集,审计-全,3260,0,4,51,0,,45,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,26,0015_0028,done,图密集,重转-全协议,2315,0,6,34,0,yes,41,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,27,,missing,叙述,补齐-全协议,0,0,0,0,0,,63,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,28,,missing,叙述,补齐-全协议,0,0,0,0,0,,45,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,29,0029_0042,done,表格式,审计-全,3644,49,6,55,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,30,0029_0042,done,表格式,审计-全,3325,42,6,65,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,31,0029_0042,done,表格式,审计-全,3320,7,5,38,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,32,0029_0042,done,图密集,审计-全,2249,9,4,15,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,33,0029_0042,done,表格式,重转-全协议,3651,17,8,37,0,,43,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,34,0029_0042,done,表格式,重转-全协议,4136,19,8,25,0,,36,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,35,0029_0042,done,表格式,审计-全,4668,34,4,31,0,,40,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,36,0029_0042,done,表格式,重转-全协议,2180,0,5,18,0,,39,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,37,0029_0042,done,表格式,审计-全,3581,22,4,22,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,38,0029_0042,done,表格式,审计-全,4600,32,2,64,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,39,0029_0042,done,表格式,审计-全,2545,4,3,36,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,40,0029_0042,done,表格式,重转-全协议,2164,0,9,19,0,,29,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,41,0029_0042,done,表格式,审计-全,2638,0,11,27,0,,45,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,42,0029_0042,done,表格式,重转-全协议,2688,3,11,21,0,,49,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,43,0043_0056,done,表格式,重转-全协议,2681,0,9,13,0,,48,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,44,0043_0056,done,表格式,重转-全协议,2500,0,3,30,0,,39,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,45,0043_0056,done,表格式,审计-全,2357,0,6,11,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,46,0043_0056,done,表格式,审计-全,2323,0,8,33,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,47,0043_0056,done,表格式,审计-全,2828,0,5,79,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,48,0043_0056,done,表格式,重转-全协议,2195,0,5,24,0,,32,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,49,0043_0056,done,表格式,审计-全,2357,0,13,31,0,,40,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,50,0043_0056,done,表格式,重转-全协议,2466,0,5,23,0,,31,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,51,0043_0056,done,表格式,重转-全协议,2228,0,7,6,0,,43,ACCEPT,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,52,0043_0056,done,表格式,重转-全协议,2575,0,6,18,0,,38,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,53,0043_0056,done,表格式,审计-全,2443,0,3,31,0,,51,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,54,0043_0056,done,表格式,重转-全协议,2514,0,5,53,0,,39,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,55,0043_0056,done,表格式,重转-全协议,2441,0,8,32,0,,41,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,56,0043_0056,done,表格式,重转-全协议,2574,0,5,95,0,,57,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,57,0057_0070,done,叙述,重转-全协议,3082,58,2,54,0,,44,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,58,0057_0070,done,表格式,重转-全协议,2761,47,7,44,0,,45,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,59,0057_0070,done,表格式,审计-全,2686,44,8,32,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,60,0057_0070,done,表格式,审计-全,2952,66,5,40,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,61,0057_0070,done,图密集,审计-全,2980,74,6,67,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,62,0057_0070,done,公式密排,审计-全,3312,123,3,52,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,63,0057_0070,done,表格式,重转-全协议,2543,31,6,57,0,,33,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,64,0057_0070,done,表格式,审计-全,3246,48,5,35,0,,49,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,65,0057_0070,done,表格式,重转-全协议,2260,28,4,37,0,,45,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,66,0057_0070,done,表格式,审计-全,2320,16,4,30,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,67,0057_0070,done,表格式,重转-全协议,2241,21,8,33,0,yes,,ACCEPT,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,68,,missing,叙述,补齐-全协议,0,0,0,0,0,,40,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,69,,missing,叙述,补齐-全协议,0,0,0,0,0,,35,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,70,,missing,叙述,补齐-全协议,0,0,0,0,0,,52,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,71,0071_0084,done,表格式,审计-全,2524,0,2,44,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,72,0071_0084,done,表格式,审计-全,2384,0,2,35,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,73,0071_0084,done,图密集,重转-全协议,1809,0,4,35,0,,32,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,74,0071_0084,done,表格式,重转-全协议,2771,0,4,44,0,,46,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,75,0071_0084,done,表格式,重转-全协议,2324,0,3,62,0,,36,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,76,0071_0084,done,表格式,审计-全,2307,0,13,30,0,,31,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,77,0071_0084,done,图密集,重转-全协议,2240,0,8,25,0,,35,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,78,0071_0084,done,表格式,重转-全协议,2249,0,11,23,0,,37,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,79,0071_0084,done,表格式,审计-全,2420,0,17,18,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,80,0071_0084,done,表格式,审计-全,2180,0,9,32,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,81,0071_0084,done,表格式,审计-全,2134,0,12,27,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,82,0071_0084,done,表格式,审计-全,2618,0,8,52,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,83,0071_0084,done,表格式,审计-全,2309,0,4,27,0,,,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,84,0071_0084,done,表格式,重转-全协议,2129,0,9,23,0,,41,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,85,0085_0098,done,图密集,重转-全协议,2738,7,6,49,0,,47,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,86,0085_0098,done,表格式,重转-全协议,2412,9,4,37,0,,45,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,87,0085_0098,done,表格式,审计-全,1986,0,3,44,0,,23,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,88,0085_0098,done,表格式,重转-全协议,2720,8,8,37,0,,40,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,89,0085_0098,done,表格式,重转-全协议,2692,7,7,31,0,,47,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,90,0085_0098,done,表格式,重转-全协议,2740,7,7,51,0,,46,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,91,0085_0098,done,表格式,审计-全,2379,0,7,41,0,,60,ACCEPT,pass,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,92,0085_0098,done,表格式,重转-全协议,2462,2,8,41,0,,42,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,93,0085_0098,done,表格式,重转-全协议,2640,1,5,34,0,yes,30,RETRANSCRIBE,fail,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,94,,missing,叙述,补齐-全协议,0,0,0,0,0,,48,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,95,,missing,叙述,补齐-全协议,0,0,0,0,0,,38,ACCEPT,pending,
CHEMISTRY,2027版高中《53知识清单》彩色版（化学）/2027高中知识清单化学.pdf,96,,missing,叙述,补齐-全协议,0,0,0,0,0,,40,ACCEPT,pending,
